RPM,MAP,VE New Rear,VE New Front,,,,,,,,,,,,,,,,
2897,17.68,77.5,79,,,,,,,,,,,,,,,,
2663,35.02,75.5,83.5,,,,,,,,,,,,,,,,
2631,40.56,79,95.5,,,,,,,,,,,,,,,,
2798,47.57,92,97,,,,,,,,,,,,,,,,
2755,56.06,81.5,82,,,,,,,,,,,,,,,,
2714,66.39,85.5,88,,,,,,,,,,,,,,,,
2798,70.08,86.5,80.5,,,,,,,,,,,,,,,,
2770,77.46,80.5,78.5,,,,,,,,,,,,,,,,
2828,79.67,77.5,79,,,,,,,,,,,,,,,,
2846,84.84,73,76.5,,,,,,,,,,,,,,,,
2898,86.31,71.5,76,,,,,,,,,,,,,,,,
2903,86.31,71.5,77,,,,,,,,,,,,,,,,
2933,86.31,72.5,78.5,,,,,,,,,,,,,,,,
2965,85.94,72.5,80,,,,,,,,,,,,,,,,
2996,85.94,72.5,80.5,,,,,,,,,,,,,,,,
3037,85.58,80.5,90,,,,,,,,,,,,,,,,
3047,85.21,76,89,,,,,,,,,,,,,,,,
3078,84.84,73.5,82.5,,,,,,,,,,,,,,,,
3114,78.93,72,81.5,,,,,,,,,,,,,,,,
3115,72.66,71.5,81,,,,,,,,,,,,,,,,
3153,71.92,74.5,85,,,,,,,,,,,,,,,,
3166,71.55,80,88.5,,,,,,,,,,,,,,,,
3190,69.34,81,89.5,,,,,,,,,,,,,,,,
3211,60.85,83.5,91.5,,,,,,,,,,,,,,,,
3224,58.64,85,93,,,,,,,,,,,,,,,,
3240,57.9,85.5,91,,,,,,,,,,,,,,,,
3246,56.79,84.5,91.5,,,,,,,,,,,,,,,,
3250,50.52,84.5,90,,,,,,,,,,,,,,,,
3255,42.03,81.5,92,,,,,,,,,,,,,,,,
3243,35.02,73.5,85,,,,,,,,,,,,,,,,
3249,33.55,74,82,,,,,,,,,,,,,,,,
3255,33.18,75.5,82.5,,,,,,,,,,,,,,,,
3250,33.18,73,82,,,,,,,,,,,,,,,,
3247,32.81,72.5,80.5,,,,,,,,,,,,,,,,
3257,33.18,73,80.5,,,,,,,,,,,,,,,,
3254,32.81,72.5,80.5,,,,,,,,,,,,,,,,
3254,33.18,73.5,80,,,,,,,,,,,,,,,,
3247,33.18,73,80,,,,,,,,,,,,,,,,
3247,32.81,72.5,79.5,,,,,,,,,,,,,,,,
3254,33.18,73,80.5,,,,,,,,,,,,,,,,
3242,33.18,72.5,80,,,,,,,,,,,,,,,,
3237,33.18,72.5,80,,,,,,,,,,,,,,,,
3240,32.07,72,81,,,,,,,,,,,,,,,,
3239,31.33,72,80,,,,,,,,,,,,,,,,
3230,30.96,71,78,,,,,,,,,,,,,,,,
3241,30.96,69.5,78,,,,,,,,,,,,,,,,
3224,30.96,71,78.5,,,,,,,,,,,,,,,,
3232,30.96,71,78.5,,,,,,,,,,,,,,,,
3228,30.96,71.5,78,,,,,,,,,,,,,,,,
3220,31.33,72,78.5,,,,,,,,,,,,,,,,
3219,31.33,72.5,79,,,,,,,,,,,,,,,,
3217,30.96,72,78,,,,,,,,,,,,,,,,
3206,31.7,72,78.5,,,,,,,,,,,,,,,,
3219,31.33,72,78.5,,,,,,,,,,,,,,,,
3204,30.96,71.5,78,,,,,,,,,,,,,,,,
3213,30.6,71.5,78,,,,,,,,,,,,,,,,
3198,31.33,72.5,78.5,,,,,,,,,,,,,,,,
3215,30.96,72.5,79.5,,,,,,,,,,,,,,,,
3201,30.96,72,78.5,,,,,,,,,,,,,,,,
3190,26.17,73,75.5,,,,,,,,,,,,,,,,
3135,21.37,73.5,75,,,,,,,,,,,,,,,,
3063,21.37,80,79,,,,,,,,,,,,,,,,
3177,20.26,90.5,84.5,,,,,,,,,,,,,,,,
3138,21,79.5,84,,,,,,,,,,,,,,,,
3132,21.37,82.5,86.5,,,,,,,,,,,,,,,,
3117,21.37,79,84.5,,,,,,,,,,,,,,,,
3119,21.37,76.5,83.5,,,,,,,,,,,,,,,,
3075,21.37,73,82.5,,,,,,,,,,,,,,,,
3075,23.22,72.5,83.5,,,,,,,,,,,,,,,,
3120,26.54,68.5,82.5,,,,,,,,,,,,,,,,
3138,27.64,63.5,80,,,,,,,,,,,,,,,,
3116,28.75,67.5,77,,,,,,,,,,,,,,,,
3068,29.12,70.5,77,,,,,,,,,,,,,,,,
3073,29.49,71.5,77.5,,,,,,,,,,,,,,,,
3090,30.6,73,78,,,,,,,,,,,,,,,,
3073,31.7,75,80,,,,,,,,,,,,,,,,
3074,33.55,76,80,,,,,,,,,,,,,,,,
3083,36.13,77.5,81.5,,,,,,,,,,,,,,,,
3096,40.93,79.5,81.5,,,,,,,,,,,,,,,,
3114,48.31,84,83.5,,,,,,,,,,,,,,,,
3134,55.32,85,85.5,,,,,,,,,,,,,,,,
3154,61.96,81.5,85.5,,,,,,,,,,,,,,,,
3184,68.23,82,86.5,,,,,,,,,,,,,,,,
3203,68.97,81,88,,,,,,,,,,,,,,,,
3222,71.92,81,87.5,,,,,,,,,,,,,,,,
3252,74.51,81,88.5,,,,,,,,,,,,,,,,
3270,75.24,80,88.5,,,,,,,,,,,,,,,,
3300,74.51,81,90,,,,,,,,,,,,,,,,
3331,76.72,83,89,,,,,,,,,,,,,,,,
3354,77.46,81.5,92.5,,,,,,,,,,,,,,,,
3391,77.46,81,90.5,,,,,,,,,,,,,,,,
3420,80.41,84,94.5,,,,,,,,,,,,,,,,
3444,80.78,88,94,,,,,,,,,,,,,,,,
3473,80.78,87,93.5,,,,,,,,,,,,,,,,
3512,80.04,85.5,94,,,,,,,,,,,,,,,,
3531,80.04,86.5,91,,,,,,,,,,,,,,,,
3562,78.57,89,95.5,,,,,,,,,,,,,,,,
3583,78.93,89,95.5,,,,,,,,,,,,,,,,
3625,78.93,90,98.5,,,,,,,,,,,,,,,,
3631,79.67,76,96.5,,,,,,,,,,,,,,,,
3688,78.57,76.5,97.5,,,,,,,,,,,,,,,,
3685,77.83,76.5,97.5,,,,,,,,,,,,,,,,
3736,77.83,76.5,98.5,,,,,,,,,,,,,,,,
3755,77.46,76.5,98.5,,,,,,,,,,,,,,,,
3787,76.35,77,98,,,,,,,,,,,,,,,,
3812,54.58,77,103,,,,,,,,,,,,,,,,
3621,27.27,68,98,,,,,,,,,,,,,,,,
3573,21.37,73,77.5,,,,,,,,,,,,,,,,
3460,18.79,90.5,80.5,,,,,,,,,,,,,,,,
3286,18.05,94.5,89,,,,,,,,,,,,,,,,
3163,17.31,80,79.5,,,,,,,,,,,,,,,,
3013,17.68,79,78.5,,,,,,,,,,,,,,,,
2950,17.31,77.5,78.5,,,,,,,,,,,,,,,,
2995,16.57,79,79,,,,,,,,,,,,,,,,
2996,19.52,78.5,77.5,,,,,,,,,,,,,,,,
3007,24.69,73,83,,,,,,,,,,,,,,,,
3029,33.92,75,91.5,,,,,,,,,,,,,,,,
3079,39.82,72,92,,,,,,,,,,,,,,,,
3008,48.31,83,82.5,,,,,,,,,,,,,,,,
3033,52.37,85,88,,,,,,,,,,,,,,,,
3032,54.21,86.5,87,,,,,,,,,,,,,,,,
3052,54.21,84.5,86.5,,,,,,,,,,,,,,,,
3062,56.06,84.5,86,,,,,,,,,,,,,,,,
3076,58.27,83.5,86.5,,,,,,,,,,,,,,,,
3085,59.01,82.5,86.5,,,,,,,,,,,,,,,,
3094,59.01,82.5,86,,,,,,,,,,,,,,,,
3111,59.01,83,87.5,,,,,,,,,,,,,,,,
3110,59.01,83,88,,,,,,,,,,,,,,,,
3138,58.27,83,88,,,,,,,,,,,,,,,,
3139,57.9,83.5,87.5,,,,,,,,,,,,,,,,
3147,57.9,83.5,88.5,,,,,,,,,,,,,,,,
3153,51.63,84,89.5,,,,,,,,,,,,,,,,
3120,33.18,75.5,88.5,,,,,,,,,,,,,,,,
3133,30.96,66,80.5,,,,,,,,,,,,,,,,
3155,30.6,75.5,79.5,,,,,,,,,,,,,,,,
3125,26.17,81,78,,,,,,,,,,,,,,,,
3091,23.22,71.5,74.5,,,,,,,,,,,,,,,,
3033,20.63,74,73,,,,,,,,,,,,,,,,
3139,20.26,77.5,75.5,,,,,,,,,,,,,,,,
3081,20.26,76.5,76.5,,,,,,,,,,,,,,,,
3118,20.63,75,75.5,,,,,,,,,,,,,,,,
3088,19.89,71.5,76.5,,,,,,,,,,,,,,,,
3066,20.26,76.5,76,,,,,,,,,,,,,,,,
3075,20.63,73.5,76,,,,,,,,,,,,,,,,
3076,20.26,76.5,78.5,,,,,,,,,,,,,,,,
3065,20.26,73,78,,,,,,,,,,,,,,,,
3080,20.26,75,75.5,,,,,,,,,,,,,,,,
3030,20.63,73,77.5,,,,,,,,,,,,,,,,
3031,20.26,71.5,78,,,,,,,,,,,,,,,,
3029,20.26,83,86.5,,,,,,,,,,,,,,,,
3041,18.05,81.5,85,,,,,,,,,,,,,,,,
3001,17.68,79,86,,,,,,,,,,,,,,,,
3012,17.31,86,88.5,,,,,,,,,,,,,,,,
2996,17.31,96.5,92,,,,,,,,,,,,,,,,
2991,17.31,78.5,79,,,,,,,,,,,,,,,,
2976,16.94,79,79,,,,,,,,,,,,,,,,
2975,16.94,78.5,79,,,,,,,,,,,,,,,,
2946,16.57,78.5,79.5,,,,,,,,,,,,,,,,
2942,16.2,79,79.5,,,,,,,,,,,,,,,,
2924,16.2,78.5,79,,,,,,,,,,,,,,,,
2924,16.57,78.5,79,,,,,,,,,,,,,,,,
2909,16.2,78.5,79,,,,,,,,,,,,,,,,
2907,16.2,78.5,79,,,,,,,,,,,,,,,,
2892,16.57,78,79,,,,,,,,,,,,,,,,
2891,16.2,78.5,79,,,,,,,,,,,,,,,,
2876,16.57,78,79,,,,,,,,,,,,,,,,
2871,16.2,78.5,79,,,,,,,,,,,,,,,,
2860,16.2,78.5,79,,,,,,,,,,,,,,,,
2856,16.2,78.5,79,,,,,,,,,,,,,,,,
2855,16.2,78.5,79,,,,,,,,,,,,,,,,
2844,16.2,78.5,79,,,,,,,,,,,,,,,,
2840,16.2,78,79,,,,,,,,,,,,,,,,
2830,16.2,78,79,,,,,,,,,,,,,,,,
2825,16.2,78,79,,,,,,,,,,,,,,,,
2767,16.57,77.5,78.5,,,,,,,,,,,,,,,,
2596,16.94,76.5,79,,,,,,,,,,,,,,,,
2450,17.31,76.5,79,,,,,,,,,,,,,,,,
2291,18.05,75,79.5,,,,,,,,,,,,,,,,
2162,18.79,71.5,78,,,,,,,,,,,,,,,,
2032,19.89,69,75.5,,,,,,,,,,,,,,,,
1922,22.48,67.5,74,,,,,,,,,,,,,,,,
1980,22.11,66,73.5,,,,,,,,,,,,,,,,
2082,20.63,66.5,75.5,,,,,,,,,,,,,,,,
2110,20.63,67,75.5,,,,,,,,,,,,,,,,
2147,20.63,67,76,,,,,,,,,,,,,,,,
2177,19.52,68,76.5,,,,,,,,,,,,,,,,
2246,19.52,68.5,77.5,,,,,,,,,,,,,,,,
2274,19.16,70.5,78,,,,,,,,,,,,,,,,
2308,19.16,80.5,78,,,,,,,,,,,,,,,,
2335,18.79,85.5,78.5,,,,,,,,,,,,,,,,
2379,18.79,80,78.5,,,,,,,,,,,,,,,,
2462,18.42,83,78,,,,,,,,,,,,,,,,
2502,18.05,84,93,,,,,,,,,,,,,,,,
2577,17.31,81.5,100,,,,,,,,,,,,,,,,
2650,16.94,83,91,,,,,,,,,,,,,,,,
2654,16.94,97.5,79,,,,,,,,,,,,,,,,
2658,16.94,76.5,79,,,,,,,,,,,,,,,,
2659,16.94,76.5,79,,,,,,,,,,,,,,,,
2657,16.94,77,79,,,,,,,,,,,,,,,,
2656,16.57,77,79,,,,,,,,,,,,,,,,
2655,16.57,77,79,,,,,,,,,,,,,,,,
2654,16.57,77,79,,,,,,,,,,,,,,,,
2650,16.57,77,79,,,,,,,,,,,,,,,,
2647,16.57,77,79,,,,,,,,,,,,,,,,
2642,16.57,77,79,,,,,,,,,,,,,,,,
2636,16.94,76.5,79,,,,,,,,,,,,,,,,
2634,16.57,77,79,,,,,,,,,,,,,,,,
2626,16.57,77,79,,,,,,,,,,,,,,,,
2620,16.57,77.5,79.5,,,,,,,,,,,,,,,,
2613,16.57,77,79,,,,,,,,,,,,,,,,
2604,16.57,77,79,,,,,,,,,,,,,,,,
2599,16.57,77,79,,,,,,,,,,,,,,,,
2593,16.94,77,79,,,,,,,,,,,,,,,,
2588,16.94,77,79,,,,,,,,,,,,,,,,
2582,16.94,76.5,79,,,,,,,,,,,,,,,,
2578,16.94,76.5,79,,,,,,,,,,,,,,,,
2571,16.94,77,79,,,,,,,,,,,,,,,,
2567,16.94,76.5,79,,,,,,,,,,,,,,,,
2563,17.31,76.5,79,,,,,,,,,,,,,,,,
2564,16.94,77,79,,,,,,,,,,,,,,,,
2568,16.94,76.5,79,,,,,,,,,,,,,,,,
2585,16.94,77,79,,,,,,,,,,,,,,,,
2606,16.57,77.5,79.5,,,,,,,,,,,,,,,,
2638,16.57,77,79,,,,,,,,,,,,,,,,
2673,16.57,77,79,,,,,,,,,,,,,,,,
2703,16.2,77,79,,,,,,,,,,,,,,,,
2729,16.57,77,78.5,,,,,,,,,,,,,,,,
2754,16.57,77,78.5,,,,,,,,,,,,,,,,
2779,16.2,77.5,78.5,,,,,,,,,,,,,,,,
2806,16.2,78,78.5,,,,,,,,,,,,,,,,
2826,16.2,78,79,,,,,,,,,,,,,,,,
2838,16.2,78,79,,,,,,,,,,,,,,,,
2850,16.2,78.5,79,,,,,,,,,,,,,,,,
2859,16.2,78.5,79,,,,,,,,,,,,,,,,
2855,16.2,78.5,79,,,,,,,,,,,,,,,,
2840,16.2,78,79,,,,,,,,,,,,,,,,
2826,16.2,78,79,,,,,,,,,,,,,,,,
2826,16.2,78,79,,,,,,,,,,,,,,,,
2808,16.2,78,78.5,,,,,,,,,,,,,,,,
2796,16.2,78,78.5,,,,,,,,,,,,,,,,
2787,16.2,78,78.5,,,,,,,,,,,,,,,,
2770,16.2,77.5,78.5,,,,,,,,,,,,,,,,
2751,16.2,77.5,78.5,,,,,,,,,,,,,,,,
2738,16.57,77,78.5,,,,,,,,,,,,,,,,
2708,16.57,77,78.5,,,,,,,,,,,,,,,,
2703,16.2,77,79,,,,,,,,,,,,,,,,
2716,16.57,77,78.5,,,,,,,,,,,,,,,,
2698,16.57,77,79,,,,,,,,,,,,,,,,
2677,16.57,77.5,79,,,,,,,,,,,,,,,,
2659,16.57,77,79,,,,,,,,,,,,,,,,
2647,16.57,77,79,,,,,,,,,,,,,,,,
2634,16.57,77.5,79,,,,,,,,,,,,,,,,
2617,16.57,77,79,,,,,,,,,,,,,,,,
2596,16.94,77,79,,,,,,,,,,,,,,,,
2565,16.94,76.5,79,,,,,,,,,,,,,,,,
2545,16.94,76.5,79,,,,,,,,,,,,,,,,
2526,16.94,77,79.5,,,,,,,,,,,,,,,,
2501,17.31,76.5,79.5,,,,,,,,,,,,,,,,
2464,16.94,76.5,79.5,,,,,,,,,,,,,,,,
2437,17.31,76,79.5,,,,,,,,,,,,,,,,
2419,17.31,75.5,79.5,,,,,,,,,,,,,,,,
2331,18.05,75.5,79,,,,,,,,,,,,,,,,
2182,18.42,72.5,78.5,,,,,,,,,,,,,,,,
2002,19.89,68.5,75,,,,,,,,,,,,,,,,
1825,23.58,66.5,71.5,,,,,,,,,,,,,,,,
1826,23.22,64,71.5,,,,,,,,,,,,,,,,
1908,22.11,65.5,73,,,,,,,,,,,,,,,,
2004,21.74,66,74,,,,,,,,,,,,,,,,
2088,20.63,67.5,75,,,,,,,,,,,,,,,,
2209,19.89,67.5,76.5,,,,,,,,,,,,,,,,
2269,18.79,70,78,,,,,,,,,,,,,,,,
2349,18.42,72.5,78.5,,,,,,,,,,,,,,,,
2452,18.05,74,78.5,,,,,,,,,,,,,,,,
2522,18.05,74,78.5,,,,,,,,,,,,,,,,
2614,17.68,84,78.5,,,,,,,,,,,,,,,,
2627,16.94,98,79,,,,,,,,,,,,,,,,
2630,16.94,76.5,79,,,,,,,,,,,,,,,,
2614,16.94,77,79,,,,,,,,,,,,,,,,
2576,17.31,76.5,79,,,,,,,,,,,,,,,,
2540,16.94,77,79.5,,,,,,,,,,,,,,,,
2498,17.31,76,79.5,,,,,,,,,,,,,,,,
2468,17.31,76,79,,,,,,,,,,,,,,,,
2431,17.31,75.5,79.5,,,,,,,,,,,,,,,,
2403,17.31,75.5,79.5,,,,,,,,,,,,,,,,
2375,17.68,75,79.5,,,,,,,,,,,,,,,,
2352,18.05,74,79,,,,,,,,,,,,,,,,
2312,18.05,74,79,,,,,,,,,,,,,,,,
2293,18.05,73.5,79,,,,,,,,,,,,,,,,
2263,18.05,74,79.5,,,,,,,,,,,,,,,,
2243,18.42,73,79,,,,,,,,,,,,,,,,
2224,18.42,73,79,,,,,,,,,,,,,,,,
2211,18.42,72.5,78.5,,,,,,,,,,,,,,,,
2200,18.42,72.5,78.5,,,,,,,,,,,,,,,,
2184,18.79,71.5,78,,,,,,,,,,,,,,,,
2176,18.79,71.5,78,,,,,,,,,,,,,,,,
2158,18.79,71.5,78,,,,,,,,,,,,,,,,
2134,19.16,70.5,77,,,,,,,,,,,,,,,,
2102,19.16,70.5,77,,,,,,,,,,,,,,,,
2068,19.52,69,76,,,,,,,,,,,,,,,,
2041,19.89,69,75,,,,,,,,,,,,,,,,
1945,21,66.5,74.5,,,,,,,,,,,,,,,,
1946,21.74,66,73.5,,,,,,,,,,,,,,,,
1919,21.74,65.5,73.5,,,,,,,,,,,,,,,,
1849,47.2,77,95,,,,,,,,,,,,,,,,
1763,86.31,98.5,111.5,,,,,,,,,,,,,,,,
1868,22.85,89,71,,,,,,,,,,,,,,,,
1820,23.95,50.5,54,,,,,,,,,,,,,,,,
1720,25.06,50,54,,,,,,,,,,,,,,,,
1655,26.54,52,56.5,,,,,,,,,,,,,,,,
1607,25.43,52.5,58.5,,,,,,,,,,,,,,,,
1525,28.38,50.5,58.5,,,,,,,,,,,,,,,,
1461,29.86,52,58.5,,,,,,,,,,,,,,,,
1453,28.38,51.5,59.5,,,,,,,,,,,,,,,,
1397,29.86,51.5,60,,,,,,,,,,,,,,,,
1359,29.49,50,59,,,,,,,,,,,,,,,,
1322,29.86,51.5,58,,,,,,,,,,,,,,,,
1391,29.12,52,57.5,,,,,,,,,,,,,,,,
1494,29.12,56,62.5,,,,,,,,,,,,,,,,
1610,28.01,60,66,,,,,,,,,,,,,,,,
1741,25.43,60,72,,,,,,,,,,,,,,,,
1861,23.58,67,77.5,,,,,,,,,,,,,,,,
1942,22.48,70.5,81,,,,,,,,,,,,,,,,
2017,21.37,72,84.5,,,,,,,,,,,,,,,,
2059,20.63,73,83,,,,,,,,,,,,,,,,
2084,20.63,75,91,,,,,,,,,,,,,,,,
2061,21,73,83.5,,,,,,,,,,,,,,,,
2022,21,74,82,,,,,,,,,,,,,,,,
2012,20.63,69,83,,,,,,,,,,,,,,,,
2000,21,71.5,84.5,,,,,,,,,,,,,,,,
1965,21,72,83,,,,,,,,,,,,,,,,
1928,22.48,71,86.5,,,,,,,,,,,,,,,,
1862,22.11,71,81.5,,,,,,,,,,,,,,,,
1767,24.69,68.5,77,,,,,,,,,,,,,,,,
1678,26.17,62.5,76,,,,,,,,,,,,,,,,
1662,25.8,64,79.5,,,,,,,,,,,,,,,,
1553,28.75,65,72.5,,,,,,,,,,,,,,,,
1546,28.75,64.5,74.5,,,,,,,,,,,,,,,,
1479,28.01,61,69,,,,,,,,,,,,,,,,
1431,28.75,57.5,66,,,,,,,,,,,,,,,,
1377,30.23,57.5,63.5,,,,,,,,,,,,,,,,
1347,29.49,55.5,62,,,,,,,,,,,,,,,,
1304,30.6,55,60,,,,,,,,,,,,,,,,
1339,29.86,56,62,,,,,,,,,,,,,,,,
1273,30.96,54.5,59.5,,,,,,,,,,,,,,,,
1277,30.6,56.5,58.5,,,,,,,,,,,,,,,,
1250,53.47,69.5,72.5,,,,,,,,,,,,,,,,
1263,72.29,84.5,92,,,,,,,,,,,,,,,,
1353,70.82,73.5,83.5,,,,,,,,,,,,,,,,
1524,36.5,49,54,,,,,,,,,,,,,,,,
1566,29.49,44.5,50,,,,,,,,,,,,,,,,
1503,30.96,46.5,51,,,,,,,,,,,,,,,,
1479,28.38,50,53.5,,,,,,,,,,,,,,,,
1384,29.86,51.5,56.5,,,,,,,,,,,,,,,,
1318,30.96,51.5,59.5,,,,,,,,,,,,,,,,
1317,29.86,53.5,63.5,,,,,,,,,,,,,,,,
1250,30.96,53.5,65,,,,,,,,,,,,,,,,
1229,30.96,53.5,65,,,,,,,,,,,,,,,,
1173,32.44,59.5,64,,,,,,,,,,,,,,,,
1152,32.81,67.5,65,,,,,,,,,,,,,,,,
1148,32.44,64,63.5,,,,,,,,,,,,,,,,
1111,33.92,67,63,,,,,,,,,,,,,,,,
1125,32.81,63,62.5,,,,,,,,,,,,,,,,
1110,33.92,64,62,,,,,,,,,,,,,,,,
1113,33.92,63,62,,,,,,,,,,,,,,,,
1108,33.18,61,61,,,,,,,,,,,,,,,,
1078,33.92,61.5,61,,,,,,,,,,,,,,,,
1060,34.65,60.5,61.5,,,,,,,,,,,,,,,,
1034,35.39,60,62,,,,,,,,,,,,,,,,
1030,35.76,60.5,62,,,,,,,,,,,,,,,,
1012,36.5,64,63.5,,,,,,,,,,,,,,,,
1027,36.5,62.5,63,,,,,,,,,,,,,,,,
1035,35.76,60,62,,,,,,,,,,,,,,,,
1006,36.87,61,62,,,,,,,,,,,,,,,,
1021,37.24,63,62.5,,,,,,,,,,,,,,,,
1032,36.13,61.5,61,,,,,,,,,,,,,,,,
999,36.87,60.5,61,,,,,,,,,,,,,,,,
1005,37.61,61.5,62,,,,,,,,,,,,,,,,
1022,36.13,60,60,,,,,,,,,,,,,,,,
1026,36.13,59.5,60,,,,,,,,,,,,,,,,
1053,35.39,59,59.5,,,,,,,,,,,,,,,,
1032,35.39,58.5,58,,,,,,,,,,,,,,,,
1013,55.32,71,68,,,,,,,,,,,,,,,,
969,58.64,74.5,71,,,,,,,,,,,,,,,,
984,67.86,63,73,,,,,,,,,,,,,,,,
1186,62.33,60,72,,,,,,,,,,,,,,,,
1305,60.48,62.5,71.5,,,,,,,,,,,,,,,,
1394,59.75,63,70.5,,,,,,,,,,,,,,,,
1509,57.53,61.5,69,,,,,,,,,,,,,,,,
1658,53.1,60.5,69.5,,,,,,,,,,,,,,,,
1795,47.94,64.5,75.5,,,,,,,,,,,,,,,,
1900,44.62,68,77,,,,,,,,,,,,,,,,
2006,42.77,72.5,80.5,,,,,,,,,,,,,,,,
2093,41.3,78.5,84,,,,,,,,,,,,,,,,
2148,40.19,79,86,,,,,,,,,,,,,,,,
2174,40.19,80.5,89,,,,,,,,,,,,,,,,
2170,40.19,82,87.5,,,,,,,,,,,,,,,,
2169,40.19,82.5,89,,,,,,,,,,,,,,,,
2164,39.82,81.5,89.5,,,,,,,,,,,,,,,,
2163,40.19,80.5,87.5,,,,,,,,,,,,,,,,
2160,40.19,83,90,,,,,,,,,,,,,,,,
2164,40.56,85.5,90,,,,,,,,,,,,,,,,
2162,40.19,82,90,,,,,,,,,,,,,,,,
2150,39.82,84,88.5,,,,,,,,,,,,,,,,
2141,40.19,80.5,88.5,,,,,,,,,,,,,,,,
2128,40.56,83.5,90,,,,,,,,,,,,,,,,
2124,41.3,86.5,90,,,,,,,,,,,,,,,,
2130,40.56,86.5,90,,,,,,,,,,,,,,,,
2134,40.56,82.5,89.5,,,,,,,,,,,,,,,,
2134,40.56,83,89,,,,,,,,,,,,,,,,
2134,40.56,82.5,89,,,,,,,,,,,,,,,,
2126,40.56,86.5,89,,,,,,,,,,,,,,,,
2115,40.56,86,89,,,,,,,,,,,,,,,,
2108,41.3,84,90,,,,,,,,,,,,,,,,
2107,40.93,86.5,89.5,,,,,,,,,,,,,,,,
2113,40.93,83,88,,,,,,,,,,,,,,,,
2113,41.3,80.5,89.5,,,,,,,,,,,,,,,,
2104,41.3,79.5,89,,,,,,,,,,,,,,,,
2089,41.3,81,88,,,,,,,,,,,,,,,,
2070,42.4,81.5,88,,,,,,,,,,,,,,,,
2065,44.25,82.5,91.5,,,,,,,,,,,,,,,,
2080,44.62,87.5,96,,,,,,,,,,,,,,,,
2083,44.62,84.5,95,,,,,,,,,,,,,,,,
2088,44.62,82.5,91.5,,,,,,,,,,,,,,,,
2075,44.99,83,91.5,,,,,,,,,,,,,,,,
2066,46.09,82.5,92,,,,,,,,,,,,,,,,
2070,48.31,85.5,93.5,,,,,,,,,,,,,,,,
2128,48.68,88.5,99,,,,,,,,,,,,,,,,
2189,49.04,88.5,97,,,,,,,,,,,,,,,,
2237,49.04,87.5,96.5,,,,,,,,,,,,,,,,
2297,48.68,88,94,,,,,,,,,,,,,,,,
2345,48.31,83,91.5,,,,,,,,,,,,,,,,
2411,52.37,84.5,88.5,,,,,,,,,,,,,,,,
2495,53.84,88.5,86,,,,,,,,,,,,,,,,
2528,54.21,87,87,,,,,,,,,,,,,,,,
2603,53.1,86,86,,,,,,,,,,,,,,,,
2669,52,84.5,84,,,,,,,,,,,,,,,,
2718,51.26,83.5,81,,,,,,,,,,,,,,,,
2780,52,85.5,83,,,,,,,,,,,,,,,,
2843,52,85.5,83,,,,,,,,,,,,,,,,
2886,52.73,84.5,82.5,,,,,,,,,,,,,,,,
2970,54.95,86,83,,,,,,,,,,,,,,,,
3050,56.42,83.5,83,,,,,,,,,,,,,,,,
3114,58.64,82,85.5,,,,,,,,,,,,,,,,
3200,59.01,82,85,,,,,,,,,,,,,,,,
3292,60.48,80.5,87,,,,,,,,,,,,,,,,
3379,32.44,83,94.5,,,,,,,,,,,,,,,,
3186,19.89,72.5,81.5,,,,,,,,,,,,,,,,
3003,18.42,77.5,79,,,,,,,,,,,,,,,,
2858,17.68,87,91,,,,,,,,,,,,,,,,
2724,17.68,79.5,78,,,,,,,,,,,,,,,,
2567,17.68,75,78.5,,,,,,,,,,,,,,,,
2412,19.52,74,78.5,,,,,,,,,,,,,,,,
2294,28.75,66,79,,,,,,,,,,,,,,,,
2329,33.18,74,92,,,,,,,,,,,,,,,,
2312,38.34,77,96.5,,,,,,,,,,,,,,,,
2341,43.88,93.5,97,,,,,,,,,,,,,,,,
2357,53.1,89,97.5,,,,,,,,,,,,,,,,
2392,58.64,93,95.5,,,,,,,,,,,,,,,,
2397,61.59,89,91,,,,,,,,,,,,,,,,
2458,63.07,86,85.5,,,,,,,,,,,,,,,,
2482,63.07,84,84.5,,,,,,,,,,,,,,,,
2524,63.8,84.5,83.5,,,,,,,,,,,,,,,,
2550,65.28,83.5,84.5,,,,,,,,,,,,,,,,
2612,64.17,84,84,,,,,,,,,,,,,,,,
2651,64.17,81,82.5,,,,,,,,,,,,,,,,
2686,63.8,81,82,,,,,,,,,,,,,,,,
2718,63.44,82,82.5,,,,,,,,,,,,,,,,
2766,62.7,81,82,,,,,,,,,,,,,,,,
2797,62.33,81,81.5,,,,,,,,,,,,,,,,
2852,63.44,81.5,81,,,,,,,,,,,,,,,,
2889,66.02,82.5,82.5,,,,,,,,,,,,,,,,
2926,66.02,80.5,82.5,,,,,,,,,,,,,,,,
2975,66.02,80.5,82.5,,,,,,,,,,,,,,,,
3013,67.5,78.5,83.5,,,,,,,,,,,,,,,,
3041,68.6,80.5,85.5,,,,,,,,,,,,,,,,
3139,66.76,79,85.5,,,,,,,,,,,,,,,,
3135,66.76,80,87,,,,,,,,,,,,,,,,
3194,66.39,81,89,,,,,,,,,,,,,,,,
3238,66.76,81.5,89,,,,,,,,,,,,,,,,
3283,65.65,84.5,91,,,,,,,,,,,,,,,,
3334,65.28,88,92.5,,,,,,,,,,,,,,,,
3377,65.65,86.5,95,,,,,,,,,,,,,,,,
3425,66.76,90,96.5,,,,,,,,,,,,,,,,
3471,69.34,89.5,97.5,,,,,,,,,,,,,,,,
