127340,83.5,80.0,1.219,1.219,83.5,80.0,13.70,2856,17.31,5,196,0.892,0.00,0.00,,,114.80,1016,44.00,39.5,39.5,0.00,0.00,29.20,0.70,0.00,269
127422,83.5,80.0,1.219,1.219,83.5,80.0,13.70,2855,17.68,5,196,0.892,0.00,0.00,,,114.80,1016,44.00,39.5,39.5,0.00,0.00,29.20,0.70,0.00,269
127500,83.5,80.0,1.219,1.219,83.5,80.0,13.70,2827,17.31,5,196,0.892,0.00,0.00,,,114.80,1016,44.00,39.0,39.0,0.00,0.00,29.20,0.70,0.00,269
127582,83.5,79.5,1.219,1.219,83.5,79.5,13.70,2805,17.31,5,196,0.892,0.00,0.00,,,116.60,1016,44.00,39.0,39.0,0.00,0.00,28.58,0.70,0.00,269
127680,83.5,79.5,1.219,1.219,83.5,79.5,13.70,2791,17.31,5,196,0.892,0.00,0.00,,,116.60,1016,44.00,39.0,39.0,0.00,0.00,28.58,0.70,0.00,269
127762,84.0,79.0,1.219,1.219,84.0,79.0,13.70,2761,17.68,5,196,0.892,0.00,0.00,,,116.60,1016,44.00,39.0,39.0,0.00,0.00,28.58,0.72,0.00,269
127840,84.0,79.0,1.219,1.219,84.0,79.0,13.70,2748,17.68,5,196,0.892,0.00,0.00,,,118.40,1016,44.00,39.0,39.0,0.00,0.00,27.96,0.70,0.00,269
127922,84.0,79.0,1.219,1.219,84.0,79.0,13.70,2736,17.68,5,196,0.892,0.00,0.00,,,118.40,1016,44.00,38.5,39.0,0.00,0.00,27.96,0.72,0.00,269
128004,84.0,78.5,1.219,1.219,84.0,78.5,13.70,2716,18.05,5,196,0.892,0.00,0.00,,,118.40,1016,44.00,38.5,38.5,0.00,0.00,27.96,0.70,0.00,269
128082,83.5,78.5,1.219,1.219,83.5,78.5,13.70,2695,17.68,5,196,0.892,0.00,0.00,,,118.40,1016,44.00,38.0,38.5,0.00,0.00,27.96,0.70,0.00,269
128160,83.5,78.5,1.219,1.219,83.5,78.5,13.70,2678,17.68,5,196,0.892,0.00,0.00,,,118.40,1016,44.00,38.0,38.5,0.00,0.00,27.34,0.70,0.00,269
128242,83.0,78.0,1.219,1.219,83.0,78.0,13.70,2647,18.05,5,196,0.892,0.00,0.00,,,120.20,1016,44.00,37.5,38.0,0.00,0.00,27.34,0.72,0.00,269
128320,83.0,78.0,1.219,1.219,83.0,78.0,13.70,2630,17.68,5,196,0.892,0.00,0.00,,,120.20,1016,44.00,37.5,38.0,0.00,0.00,27.34,0.70,0.00,269
128390,83.0,77.5,1.219,1.219,83.0,77.5,13.70,2603,17.68,5,196,0.892,0.00,0.00,,,120.20,1016,44.00,37.0,37.5,0.00,0.00,26.72,0.72,0.00,269
128471,83.0,77.5,1.219,1.219,83.0,77.5,13.70,2592,18.05,5,196,0.892,0.00,0.00,,,120.20,1016,44.00,37.0,37.5,0.00,0.00,26.72,0.70,0.00,269
128553,83.0,77.0,1.219,1.219,83.0,77.0,13.70,2560,18.42,5,196,0.892,0.00,0.00,,,120.20,1016,44.00,36.5,37.5,0.00,0.00,26.10,0.70,0.00,269
128643,82.5,77.0,1.219,1.219,83.0,77.0,13.70,2539,18.05,5,196,0.892,0.00,0.00,,,122.00,1016,44.00,36.5,37.0,0.00,0.00,26.10,0.70,0.00,269
128721,82.5,76.5,1.219,1.219,82.5,76.5,13.70,2509,18.42,5,196,0.892,0.00,0.00,,,122.00,1016,44.00,36.0,37.0,0.00,0.00,26.10,0.72,0.00,269
128803,82.5,76.5,1.219,1.219,82.5,76.5,13.70,2491,18.42,5,196,0.892,0.00,0.00,,,122.00,1016,44.00,36.0,36.5,0.00,0.00,25.48,0.70,0.00,269
128881,82.5,76.0,1.219,1.219,82.5,76.5,13.70,2465,18.42,5,196,0.892,0.00,0.00,,,122.00,1016,44.00,35.5,36.5,0.00,0.00,25.48,0.72,0.00,269
128959,82.5,76.0,1.219,1.219,82.5,76.0,13.70,2443,18.42,5,196,0.892,0.00,0.00,,,122.00,1016,44.00,35.0,35.5,0.00,0.00,24.85,0.72,0.00,269
129041,83.0,76.0,1.219,1.219,83.0,76.0,13.70,2417,18.79,5,196,0.892,0.00,0.00,,,122.00,1016,44.00,34.5,35.0,0.00,0.00,24.85,0.70,0.00,269
129123,83.0,75.5,1.219,1.219,83.0,75.5,13.70,2398,18.79,5,196,0.892,0.00,0.00,,,122.00,1016,44.00,34.5,34.5,0.00,0.00,24.85,0.70,0.00,269
129200,83.0,75.0,1.219,1.219,83.0,75.0,13.70,2306,19.16,5,196,0.892,0.00,0.00,,,122.00,1016,44.00,33.0,33.0,0.00,0.00,24.85,0.70,0.00,269
129282,82.0,73.0,1.219,1.219,82.5,73.0,13.70,2138,19.89,5,196,0.892,0.00,0.00,,,122.00,1016,44.00,30.5,30.0,2.61,0.00,24.23,0.70,0.00,269
129360,78.5,68.5,1.219,1.219,78.5,70.5,13.70,1995,21.74,5,196,0.892,0.00,0.00,,,123.80,1016,44.00,28.0,27.0,2.75,1.90,24.23,0.70,0.00,269
129442,77.5,67.5,1.219,1.219,77.5,67.5,13.70,1955,22.48,5,196,0.892,0.00,0.00,,,123.80,1016,44.00,27.5,26.5,2.81,2.04,24.23,0.70,0.00,269
129520,77.5,67.0,1.219,1.219,77.5,67.0,13.60,1944,22.85,5,196,0.892,0.00,0.00,,,123.80,1016,44.00,27.5,26.0,2.84,2.01,23.61,0.70,0.00,269
129602,74.5,65.0,1.219,1.219,74.5,66.0,13.60,1840,25.06,5,196,0.892,0.00,0.00,,,123.80,1016,44.00,25.5,25.0,3.00,2.06,23.61,0.70,0.00,269
129692,72.5,63.5,1.219,1.219,73.5,63.5,13.60,1759,25.80,5,196,0.892,0.00,0.00,,,123.80,1016,44.00,24.5,23.5,3.02,2.16,22.99,0.70,0.00,269
129770,69.0,61.5,1.219,1.219,69.0,62.0,13.60,1660,27.27,5,196,0.892,0.00,0.00,,,123.80,1016,44.00,23.5,22.5,3.05,2.27,22.99,0.72,0.00,269
129839,65.5,59.5,1.219,1.219,65.5,59.5,13.60,1583,29.49,5,196,0.892,0.00,0.00,,,123.80,1016,44.00,22.5,22.0,3.12,2.44,22.99,0.70,0.00,269
129929,66.0,60.0,1.219,1.219,66.0,60.0,13.60,1563,28.01,5,196,0.892,0.00,0.00,,,123.80,1016,44.00,22.0,22.0,3.01,2.35,22.99,0.70,0.00,269
130011,64.5,58.5,1.055,0.993,76.5,71.5,13.70,1503,28.75,5,196,0.892,0.00,0.00,,,123.80,1016,44.00,21.5,22.0,3.02,2.44,22.37,0.70,0.00,269
130089,63.5,58.0,0.959,1.007,68.5,66.0,13.70,1466,30.60,5,196,0.892,0.00,0.00,,,125.60,1016,44.00,20.5,21.5,3.16,2.39,22.37,0.70,0.00,269
130171,63.5,58.0,0.932,0.952,66.5,65.5,13.70,1464,30.23,5,196,0.892,0.00,0.00,,,125.60,1016,44.00,20.5,21.5,3.10,2.36,21.75,0.70,0.00,269
130253,63.0,58.0,0.884,0.925,62.5,60.0,13.70,1462,29.86,5,196,0.892,0.00,0.00,,,125.60,1016,44.00,21.0,21.5,3.06,2.36,21.75,0.70,0.00,269
130331,63.5,58.0,0.856,0.938,61.0,60.5,13.70,1476,30.23,5,196,0.892,0.00,0.00,,,125.60,1016,44.00,21.0,21.5,3.10,2.36,21.13,0.70,0.00,269
130421,64.0,58.5,0.877,0.945,63.0,62.0,13.70,1521,30.60,5,196,0.892,0.00,0.00,,,125.60,1016,44.00,21.0,21.5,3.18,2.38,21.13,0.70,0.00,269
130503,66.0,60.0,0.904,0.918,66.5,61.5,13.70,1624,28.01,5,196,0.892,0.00,0.00,,,125.60,1016,44.00,23.0,22.5,3.09,2.24,20.51,0.70,0.00,269
130581,69.0,62.0,0.911,0.932,70.5,64.5,13.70,1710,27.27,5,196,0.892,0.00,0.00,,,125.60,1016,44.00,24.0,23.0,3.07,2.30,19.88,0.70,0.00,269
130671,71.5,63.0,0.986,0.973,79.0,68.0,13.70,1789,26.54,5,196,0.892,0.00,0.00,,,125.60,1016,44.00,25.0,23.5,3.06,2.32,19.88,0.70,0.00,269
130753,75.5,65.5,1.007,0.938,85.0,69.0,13.70,1895,23.95,5,196,0.892,0.00,0.00,,,125.60,1016,44.00,26.5,25.0,2.93,2.08,19.26,0.70,0.00,269
130831,77.0,67.0,0.993,0.979,85.5,73.5,13.70,1980,23.22,5,196,0.892,0.00,0.00,,,125.60,1016,44.00,27.5,26.0,2.94,2.05,18.64,0.72,0.00,269
130933,78.5,68.0,1.007,0.986,88.5,75.0,13.70,2064,22.85,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,29.0,28.0,2.90,2.04,18.02,0.72,0.00,269
131011,80.0,69.5,1.014,1.021,91.0,79.5,13.70,2124,21.74,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,29.5,29.0,2.78,2.00,17.40,0.72,0.00,269
131101,81.0,70.5,1.096,1.021,99.5,80.5,13.70,2220,21.74,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,31.0,30.5,2.82,1.93,17.40,0.70,0.00,269
131183,83.0,73.0,1.007,0.986,93.5,80.5,13.70,2246,20.63,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,32.0,31.0,2.72,1.89,16.78,0.72,0.00,269
131261,83.5,74.0,1.103,1.007,103.0,86.0,13.70,2302,20.26,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,32.5,32.0,2.69,1.92,16.16,0.70,0.00,269
131343,83.5,73.5,1.007,0.979,94.0,80.5,13.70,2258,20.26,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,32.0,31.5,2.70,1.88,16.16,0.70,0.00,269
131420,82.5,72.0,1.062,0.993,98.0,82.5,13.70,2251,21.00,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,32.0,31.5,2.78,1.94,16.16,0.70,0.00,269
131502,81.5,71.5,1.000,0.986,92.0,79.0,13.70,2173,21.00,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,30.5,30.0,2.74,1.90,15.53,0.72,0.00,269
131580,81.5,71.5,1.103,1.055,100.5,84.5,13.70,2173,20.63,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,30.5,30.0,2.72,1.91,15.53,0.72,0.00,269
131662,80.0,70.0,1.014,0.986,91.5,77.5,13.70,2117,21.74,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,30.0,29.0,2.79,1.95,14.91,0.70,0.00,269
131740,79.5,69.0,1.075,1.027,96.0,79.5,13.70,2073,21.74,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,29.0,28.5,2.77,1.98,14.91,0.72,0.00,269
131822,79.0,69.0,1.034,0.979,92.0,76.0,13.70,2044,22.11,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,29.0,28.0,2.80,2.01,14.29,0.70,0.00,269
131912,77.5,67.5,0.993,0.973,88.0,75.0,13.70,1966,22.85,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,27.5,27.0,2.87,2.02,14.29,0.70,0.00,269
131990,76.0,65.5,1.014,0.959,86.5,71.0,13.70,1880,24.32,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,26.0,25.5,2.97,2.10,14.29,0.70,0.00,269
132081,72.5,63.5,0.966,0.952,79.0,69.0,13.70,1789,25.80,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,25.0,24.0,3.04,2.17,13.67,0.70,0.00,269
132163,68.5,62.5,0.952,0.959,75.0,67.0,13.70,1681,28.01,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,24.0,22.5,3.09,2.36,13.67,0.72,0.00,269
132241,67.0,60.5,0.966,0.952,72.5,64.5,13.70,1625,28.01,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,23.0,22.5,3.05,2.27,13.67,0.70,0.00,269
132323,65.5,60.0,0.904,0.932,66.5,62.5,13.70,1554,28.75,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,22.0,22.0,3.05,2.38,13.67,0.72,0.00,269
132400,64.0,58.5,0.897,0.938,64.5,61.5,13.70,1491,29.86,6,196,0.892,0.00,0.00,,,127.40,1016,44.00,21.0,22.0,3.10,2.38,13.05,0.76,8.98,269
132470,88.5,67.5,0.856,0.904,86.5,69.5,13.70,1462,100.34,28,198,0.876,0.00,0.00,,,127.40,1016,44.00,9.5,11.5,20.44,15.78,13.05,1.66,26.56,269
132544,84.0,82.5,0.856,0.911,82.0,85.0,13.60,1455,82.25,21,198,0.892,0.00,0.00,,,129.20,1016,44.00,9.0,13.5,14.96,15.90,13.05,1.39,9.38,269
132622,77.0,80.0,0.774,0.849,69.0,76.0,13.70,1884,36.87,7,196,0.892,0.00,0.00,,,129.20,1016,44.00,11.5,16.0,3.38,4.91,13.05,0.82,0.00,269
132703,68.0,68.5,0.760,0.774,58.0,59.0,13.70,1750,31.33,5,196,0.892,0.00,0.00,,,129.20,1016,44.00,14.0,16.0,2.23,2.17,12.43,0.72,0.00,269
132781,66.0,60.5,0.781,0.808,58.0,56.0,13.70,1653,29.86,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,14.0,18.5,2.90,2.09,12.43,0.72,0.00,269
132863,66.0,60.5,0.774,0.795,57.0,54.0,13.70,1597,28.38,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,16.5,18.5,2.91,2.11,11.81,0.70,0.00,269
132941,65.0,59.0,0.753,0.795,57.0,52.5,13.70,1520,28.75,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,19.0,21.0,2.99,2.24,11.81,0.72,0.00,269
133023,63.0,58.0,0.767,0.822,53.5,53.5,13.70,1442,30.60,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,19.0,21.5,3.08,2.38,11.81,0.70,0.00,269
133113,62.5,57.5,0.801,0.870,56.0,56.0,13.70,1399,31.33,5,196,0.892,0.00,0.00,,,127.40,1016,44.00,20.5,21.0,3.16,2.34,11.81,0.70,0.78,269
133191,77.0,74.0,0.849,0.884,73.5,57.5,13.60,1312,95.17,24,196,0.876,0.00,0.00,,,125.60,1016,44.00,11.5,14.0,18.02,16.85,11.18,1.48,25.00,269
133281,79.5,70.5,0.808,0.925,79.0,75.5,13.70,1379,92.22,23,198,0.876,0.00,0.00,,,125.60,1016,44.00,9.0,10.0,16.70,13.85,11.18,1.46,17.58,269
133363,70.0,64.0,0.692,0.740,54.5,53.0,13.60,1914,28.38,4,198,0.892,0.00,0.00,,,125.60,1016,44.00,16.5,12.5,1.00,0.50,10.56,0.68,0.00,269
133441,77.5,67.5,0.692,0.692,60.0,53.0,13.60,1939,22.85,4,198,0.892,0.00,0.00,,,125.60,1016,44.00,16.5,15.0,1.68,1.22,10.56,0.70,0.00,269
133531,73.0,64.0,0.726,0.712,58.0,52.5,13.70,1796,25.80,5,196,0.892,0.00,0.00,,,125.60,1016,44.00,19.0,17.5,2.80,1.74,10.56,0.72,4.30,269
133613,83.5,74.5,0.767,0.801,69.5,64.0,13.60,1730,66.39,13,196,0.892,0.00,0.00,,,125.60,1016,44.00,18.5,17.5,12.42,10.43,9.94,1.05,10.16,269
133703,66.5,60.5,0.808,0.801,60.0,54.5,13.60,1632,29.49,5,198,0.892,0.00,0.00,,,125.60,1016,44.00,21.5,20.0,3.23,2.90,9.94,0.70,0.00,269
133781,65.0,59.5,0.849,0.801,62.0,53.5,13.60,1527,30.96,5,196,0.892,0.00,0.00,,,125.60,1016,44.00,21.5,20.0,3.24,2.36,9.32,0.72,0.00,269
133863,63.0,59.0,0.911,0.877,64.5,58.0,13.60,1410,32.81,5,196,0.892,0.00,0.00,,,123.80,1016,44.00,20.5,21.0,3.36,2.62,9.32,0.70,0.00,269
133940,62.0,58.5,0.911,0.918,63.5,60.0,13.70,1355,32.81,5,198,0.892,0.00,0.00,,,123.80,1016,44.00,20.0,20.5,3.34,2.70,9.32,0.70,0.00,269
134022,61.0,57.5,0.849,0.781,61.5,50.5,13.70,1292,32.07,5,198,0.892,0.00,0.00,,,123.80,1016,44.00,19.5,20.0,3.17,2.52,9.32,0.70,0.00,269
134133,60.5,59.0,0.795,0.815,54.0,54.0,13.70,1208,33.92,5,198,0.892,0.00,0.00,,,123.80,1016,44.00,19.5,20.0,3.33,2.68,8.70,0.72,0.00,269
134211,60.5,59.0,0.788,0.795,52.5,52.5,13.70,1213,33.55,5,196,0.892,0.00,0.00,,,123.80,1016,44.00,19.5,20.0,3.29,2.67,8.70,0.70,0.00,269
134293,60.0,59.5,0.795,0.808,53.5,54.0,13.70,1147,35.39,5,196,0.892,0.00,0.00,,,123.80,1016,44.00,20.0,20.0,3.25,2.84,8.08,0.74,4.30,269
134383,79.0,60.5,0.795,0.849,57.0,57.5,13.70,1134,78.20,15,198,0.892,0.00,0.00,,,123.80,1016,44.00,9.5,12.5,13.15,10.31,8.08,1.13,13.28,269
134461,81.0,70.5,0.829,0.849,75.0,67.0,13.70,1165,80.78,15,198,0.892,0.00,0.00,,,123.80,1016,44.00,9.0,13.0,14.92,11.77,8.08,1.13,8.59,269
134551,60.5,58.0,0.795,0.767,54.0,50.0,13.70,1293,33.18,5,198,0.892,0.00,0.00,,,123.80,1016,44.00,18.0,15.5,3.32,3.05,7.46,0.72,0.00,269
134633,62.0,59.0,0.740,0.705,51.5,46.5,13.70,1314,33.92,5,198,0.892,0.00,0.00,,,123.80,1016,44.00,18.0,18.0,3.42,2.90,7.46,0.70,2.73,269
134723,82.0,60.5,0.705,0.712,69.0,48.5,13.70,1246,88.90,20,198,0.881,0.00,0.00,,,123.80,1016,44.00,10.5,15.5,17.31,10.68,7.46,1.37,22.27,269
134801,79.0,68.0,0.719,0.767,65.0,58.5,13.70,1204,88.90,21,198,0.876,0.00,0.00,,,123.80,1016,44.00,5.5,8.5,16.42,16.55,6.84,1.39,15.23,269
134882,64.0,60.0,0.726,0.795,52.0,53.5,13.70,1552,30.96,5,198,0.892,0.00,0.00,,,123.80,1016,44.00,8.5,16.5,3.28,3.69,6.84,0.70,0.00,269
134960,64.5,59.5,0.733,0.781,53.0,52.0,13.70,1550,31.33,5,198,0.892,0.00,0.00,,,123.80,1016,44.00,11.0,16.5,3.24,2.21,6.84,0.72,0.00,269
135038,63.5,58.5,0.733,0.767,52.5,50.5,13.70,1436,32.44,5,198,0.892,0.00,0.00,,,122.00,1016,44.00,13.5,19.0,3.36,2.52,6.84,0.72,0.00,269
135132,62.0,58.5,0.767,0.788,53.5,51.5,13.60,1345,32.81,5,198,0.892,0.00,0.00,,,122.00,1016,44.00,13.5,20.5,3.29,2.61,6.21,0.72,0.00,269
135210,61.5,58.0,0.808,0.774,55.5,50.5,13.60,1292,32.81,5,198,0.892,0.00,0.00,,,122.00,1016,44.00,16.0,20.0,3.24,2.55,6.21,0.70,0.00,269
135280,60.5,58.0,0.795,0.808,54.5,52.5,13.60,1231,33.18,5,198,0.892,0.00,0.00,,,122.00,1016,44.00,16.0,20.0,3.24,2.70,6.21,0.70,0.00,269
135370,60.5,59.5,0.781,0.815,53.0,54.5,13.70,1181,34.28,5,198,0.892,0.00,0.00,,,122.00,1016,44.00,18.5,20.0,3.40,2.78,5.59,0.72,0.00,269
135452,59.5,61.0,0.801,0.836,53.5,57.0,13.70,1124,35.39,5,198,0.892,0.00,0.00,,,122.00,1016,44.00,20.0,20.0,3.43,2.87,5.59,0.72,0.00,269
135530,60.5,60.5,0.801,0.849,53.5,57.5,13.60,1070,37.24,5,198,0.892,0.00,0.00,,,122.00,1016,44.00,20.0,20.0,3.66,3.10,5.59,0.72,0.00,269
135620,61.0,61.0,0.822,0.863,56.0,59.0,13.60,1059,37.61,5,198,0.892,0.00,0.00,,,122.00,1016,44.00,20.0,20.0,3.76,3.27,5.59,0.72,0.00,269
135693,61.0,61.0,0.849,0.863,58.0,59.0,13.60,1039,37.97,5,198,0.892,0.00,0.00,,,122.00,1016,44.00,20.0,20.0,3.88,3.30,5.59,0.72,0.00,269
135771,61.0,61.0,0.856,0.870,58.5,59.5,13.60,1031,38.34,5,198,0.892,0.00,0.00,,,122.00,1016,44.00,20.0,20.0,3.90,3.34,5.59,0.70,0.00,269
135853,61.0,61.0,0.877,0.884,60.0,60.5,13.50,1028,39.08,5,198,0.892,0.00,0.00,,,122.00,1016,44.00,20.0,20.0,3.91,3.36,4.97,0.72,0.00,269
135931,61.0,61.5,0.877,0.884,60.0,61.0,13.60,1048,38.71,5,198,0.892,0.00,0.00,,,122.00,1016,44.00,20.0,20.0,3.89,3.32,4.97,0.70,0.00,269
136013,61.0,61.0,0.884,0.884,60.5,61.0,13.50,1042,38.34,5,198,0.892,0.00,0.00,,,122.00,1016,44.00,20.0,20.0,3.85,3.26,4.97,0.70,0.00,269
136091,61.0,61.0,0.884,0.870,60.5,59.5,13.50,1023,38.71,5,198,0.892,0.00,0.00,,,122.00,1016,44.00,20.0,20.0,3.85,3.34,4.35,0.70,0.00,269
136173,61.5,61.5,0.877,0.870,60.5,60.0,13.50,1001,39.45,5,198,0.892,0.00,0.00,,,122.00,1016,44.00,20.0,20.0,4.01,3.44,4.35,0.72,0.00,269
136251,61.0,61.5,0.870,0.877,60.5,60.5,13.50,1013,39.45,5,198,0.892,0.00,0.00,,,122.00,1016,44.00,20.0,20.0,3.96,3.46,3.73,0.72,0.00,269
136332,61.5,61.5,0.870,0.884,60.0,61.0,13.50,1038,38.71,5,198,0.892,0.00,0.00,,,122.00,1016,44.00,20.0,20.0,3.99,3.36,3.73,0.70,0.00,269
136410,61.0,61.0,0.870,0.877,59.5,60.0,13.50,1037,38.34,5,198,0.892,0.00,0.00,,,122.00,1016,44.00,20.0,20.0,3.84,3.29,3.11,0.72,0.00,269
136513,61.0,61.5,0.870,0.870,59.5,60.5,13.50,1017,39.45,5,198,0.892,0.00,0.00,,,123.80,1016,44.00,20.0,20.0,3.92,3.34,2.49,0.70,0.00,269
136591,61.0,61.5,0.877,0.870,60.0,60.0,13.50,1034,38.71,5,198,0.892,0.00,0.00,,,123.80,1016,44.00,20.0,20.0,3.86,3.38,1.86,0.70,0.00,269
136693,61.0,61.5,0.877,0.870,60.0,60.0,13.50,1035,38.71,5,198,0.892,0.00,0.00,,,123.80,1016,44.00,20.0,20.0,3.84,3.34,0.00,0.72,0.00,269
136771,61.0,61.0,0.877,0.877,60.0,60.0,13.50,1027,38.71,5,198,0.892,0.00,0.00,,,123.80,1016,44.00,20.0,20.0,3.85,3.34,0.00,0.70,0.00,269
137021,61.0,61.5,0.884,0.877,60.0,61.0,13.40,1006,39.82,5,198,0.892,0.00,0.00,,,123.80,1016,44.00,20.5,20.5,3.90,3.41,0.00,0.70,0.00,269
137123,61.5,62.5,0.877,0.877,60.5,61.5,13.40,999,40.19,5,198,0.892,0.00,0.00,,,123.80,1016,44.00,21.5,21.5,4.06,3.51,0.00,0.72,0.00,269
137201,61.0,61.5,0.877,0.877,60.0,60.5,13.40,1009,39.82,5,198,0.892,0.00,0.00,,,123.80,1016,44.00,21.0,21.0,4.00,3.47,0.00,0.70,0.00,269
137291,61.5,61.5,0.884,0.884,61.0,61.0,13.40,1024,39.45,5,198,0.892,0.00,0.00,,,123.80,1016,44.00,20.0,20.0,4.00,3.43,0.00,0.70,0.00,269
137373,61.0,61.5,0.877,0.877,60.0,60.5,13.40,1065,37.97,5,198,0.892,0.00,0.00,,,123.80,1016,44.00,17.5,17.5,3.85,3.27,0.00,0.70,0.00,269
137463,61.0,61.0,0.884,0.877,60.5,60.0,13.50,1036,38.34,5,198,0.892,0.00,0.00,,,123.80,1016,44.00,18.5,20.0,3.80,3.28,0.00,0.74,12.50,269
137553,80.0,78.5,0.870,0.938,78.5,80.0,13.50,1030,84.84,18,198,0.892,0.00,0.00,,,123.80,1016,44.00,9.0,10.0,15.97,15.05,0.00,1.25,19.53,269
137631,75.5,78.0,0.870,0.945,75.0,84.0,13.50,1086,99.23,23,198,0.876,0.00,0.00,,,123.80,1016,44.00,4.0,5.0,16.29,17.97,0.00,1.45,8.98,269
137721,65.5,71.0,0.781,0.747,57.5,59.5,13.50,1361,45.35,7,198,0.892,2.00,0.00,,,123.80,1016,44.00,14.0,12.5,3.11,5.59,0.00,0.82,0.00,269
137803,65.0,62.0,0.692,0.692,50.5,48.0,13.50,1420,37.97,5,198,0.892,2.00,0.00,,,123.80,1016,44.00,16.5,15.0,2.90,3.02,0.00,0.72,0.00,269
137881,88.5,60.5,0.692,0.740,68.5,50.0,13.50,1496,71.18,14,198,0.892,1.75,0.00,,,123.80,1016,44.00,15.5,17.5,11.81,5.23,0.00,1.09,13.28,269
137971,93.5,80.5,0.767,0.740,68.0,69.5,13.60,1419,77.09,17,198,0.892,1.75,0.00,,,123.80,1016,44.00,11.0,16.0,13.91,13.04,0.00,1.23,5.47,269
138053,67.5,79.5,0.767,0.767,58.0,68.5,13.60,1512,39.45,6,198,0.892,1.75,0.00,,,123.80,1016,44.00,15.0,20.0,4.59,7.47,0.00,0.76,0.00,269
138131,65.0,60.5,0.767,0.795,58.0,54.0,13.60,1559,33.18,5,198,0.892,1.75,0.00,,,123.80,1016,44.00,17.5,21.5,3.38,1.89,0.00,0.72,0.00,269
138212,86.5,74.0,0.774,0.712,58.5,53.5,13.60,1571,66.39,13,198,0.892,1.75,0.00,,,122.00,1016,44.00,20.0,19.0,12.11,9.51,0.00,1.07,21.09,269
138290,91.5,84.0,0.774,0.712,81.0,59.5,13.60,1525,99.60,25,198,0.876,1.75,0.00,,,122.00,1016,44.00,9.5,11.5,21.32,18.94,0.00,1.56,25.78,269
138372,92.0,89.0,0.733,0.719,77.0,71.5,13.60,1764,92.59,30,198,0.876,1.75,0.00,,,122.00,1016,44.00,10.0,14.5,18.50,17.23,0.00,1.76,17.97,269
138471,83.5,76.5,0.712,0.692,66.5,62.5,13.50,2296,36.13,9,198,0.892,1.50,0.00,,,122.00,1016,44.00,13.0,17.0,3.42,3.41,0.00,0.88,0.00,269
138581,78.0,66.5,0.726,0.747,63.5,55.0,13.60,2277,25.80,6,198,0.892,1.50,0.00,,,122.00,1016,44.00,15.5,19.5,2.70,1.10,0.00,0.78,0.00,269
138679,81.0,69.0,0.753,0.808,67.0,62.5,13.60,2196,22.11,5,198,0.892,1.50,0.00,,,122.00,1016,44.00,15.5,22.0,2.50,1.64,0.00,0.72,0.00,269
138761,80.5,69.5,0.877,0.911,79.0,71.0,13.60,2074,21.74,5,198,0.892,1.50,0.00,,,122.00,1016,44.00,18.0,22.0,2.75,1.83,0.00,0.72,0.00,269
138839,78.0,68.0,0.918,0.966,80.0,73.5,13.60,1950,22.85,5,198,0.892,1.50,0.00,,,120.20,1016,44.00,20.5,24.5,2.84,2.08,0.00,0.70,0.00,269
138921,75.5,65.0,1.007,1.007,82.5,74.0,13.60,1867,24.32,5,198,0.892,1.25,0.00,,,120.20,1016,44.00,20.5,25.0,2.96,2.08,0.00,0.72,0.00,269
139003,72.0,63.5,1.014,1.007,82.0,71.5,13.70,1757,26.17,5,198,0.892,1.25,0.00,,,120.20,1016,44.00,23.0,23.5,3.06,2.17,0.00,0.72,0.00,269
139081,71.0,62.5,1.034,1.000,82.5,70.0,13.70,1689,26.17,5,198,0.892,1.25,0.00,,,120.20,1016,44.00,22.5,23.0,3.02,2.21,0.00,0.72,0.00,269
139171,65.5,59.5,0.993,0.966,73.0,65.0,13.60,1588,29.12,5,198,0.892,1.25,0.00,,,120.20,1016,44.00,21.0,22.5,3.10,2.35,0.00,0.70,0.00,269
139253,64.5,59.0,0.973,0.938,73.0,64.0,13.70,1523,29.49,5,198,0.892,1.25,0.00,,,120.20,1016,44.00,20.0,22.0,3.12,2.45,0.00,0.70,0.00,269
139331,63.5,58.0,0.952,0.925,68.5,61.5,13.70,1467,29.49,5,198,0.892,1.25,0.00,,,120.20,1016,44.00,19.5,21.5,3.08,2.42,0.00,0.72,0.00,269
