RPM,MAP,VE New Rear,VE New Front
2747,69.0,79.5,81.0
2747,68.6,79.5,81.0
2745,32.8,79.5,81.0
2741,36.9,79.5,81.0
2724,32.8,79.5,81.0
2724,32.8,79.5,81.0
2720,34.7,79.5,81.0
2705,34.7,79.5,81.0
2696,35.0,79.5,81.0
2692,31.7,79.5,81.0
2688,33.2,79.5,81.0
2681,32.8,79.5,81.0
2679,34.3,79.5,81.0
2673,34.3,79.5,81.0
2671,39.1,79.5,81.0
2647,34.3,79.5,81.0
2645,33.2,79.5,81.0
2624,34.7,79.5,81.0
2620,34.7,79.5,81.0
2608,35.0,79.5,81.0
2598,35.0,79.5,81.0
2561,34.3,79.5,81.0
2380,33.9,79.5,81.0
2361,33.9,79.5,81.0
2355,39.5,79.5,81.0
2349,39.8,79.5,81.0
2336,33.6,79.5,81.0
2001,31.0,79.5,81.0
1736,57.5,79.5,81.0
3185,19.9,79.5,80.5
2942,19.5,79.5,80.5
2935,34.3,79.5,80.5
2868,35.4,79.5,80.5
2828,69.0,79.5,80.5
2824,32.1,79.5,80.5
2812,66.8,79.5,80.5
2808,32.4,79.5,80.5
2808,31.7,79.5,80.5
2806,35.0,79.5,80.5
2802,34.3,79.5,80.5
2801,66.8,79.5,80.5
2793,67.1,79.5,80.5
2790,32.4,79.5,80.5
2788,32.4,79.5,80.5
2783,66.4,79.5,80.5
2782,67.5,79.5,80.5
2778,33.6,79.5,80.5
2775,67.9,79.5,80.5
2775,34.7,79.5,80.5
2772,67.9,79.5,80.5
2771,32.1,79.5,80.5
2762,34.7,79.5,80.5
2743,32.4,79.5,80.5
2734,32.8,79.5,80.5
2730,32.8,79.5,80.5
2723,36.1,79.5,80.5
2719,34.7,79.5,80.5
2715,34.7,79.5,80.5
2715,34.7,79.5,80.5
2714,32.8,79.5,80.5
2707,32.1,79.5,80.5
2698,35.4,79.5,80.5
2698,34.7,79.5,80.5
2679,34.3,79.5,80.5
2678,34.3,79.5,80.5
2665,34.3,79.5,80.5
2660,32.8,79.5,80.5
2660,32.1,79.5,80.5
2658,33.2,79.5,80.5
2656,34.3,79.5,80.5
2650,34.3,79.5,80.5
2649,33.2,79.5,80.5
2647,19.2,79.5,80.5
2645,33.2,79.5,80.5
2626,33.2,79.5,80.5
2623,35.0,79.5,80.5
2617,35.0,79.5,80.5
2613,35.0,79.5,80.5
2611,35.0,79.5,80.5
2611,33.6,79.5,80.5
2610,35.4,79.5,80.5
2604,35.0,79.5,80.5
2559,34.7,79.5,80.5
2447,38.7,79.5,80.5
3222,19.5,79.5,80.0
2996,23.2,79.5,80.0
2906,32.8,79.5,80.0
2874,32.1,79.5,80.0
2813,35.4,79.5,80.0
2807,31.7,79.5,80.0
2803,69.3,79.5,80.0
2794,33.9,79.5,80.0
2784,31.0,79.5,80.0
2780,32.1,79.5,80.0
2777,36.1,79.5,80.0
2776,34.3,79.5,80.0
2765,32.1,79.5,80.0
2765,32.1,79.5,80.0
2764,32.1,79.5,80.0
2757,36.1,79.5,80.0
2755,32.4,79.5,80.0
2752,68.6,79.5,80.0
2741,69.0,79.5,80.0
2709,35.0,79.5,80.0
2708,33.9,79.5,80.0
2705,32.8,79.5,80.0
2703,35.0,79.5,80.0
2686,34.7,79.5,80.0
2674,34.3,79.5,80.0
2664,33.2,79.5,80.0
2649,34.7,79.5,80.0
2649,33.2,79.5,80.0
2644,33.2,79.5,80.0
2632,34.3,79.5,80.0
2608,35.4,79.5,80.0
2777,33.6,79.5,79.5
2744,32.8,79.5,79.5
2718,70.1,79.5,79.5
2703,35.0,79.5,79.5
2695,34.7,79.5,79.5
2681,69.7,79.5,79.5
2674,35.0,79.5,79.5
2654,34.3,79.5,79.5
2453,32.4,79.5,79.5
1195,99.6,79.5,79.5
2879,33.6,79.5,79.0
2871,36.9,79.5,79.0
2810,32.1,79.5,79.0
2807,28.0,79.5,79.0
2797,35.0,79.5,79.0
2791,31.7,79.5,79.0
2784,32.1,79.5,79.0
2782,32.1,79.5,79.0
2770,36.1,79.5,79.0
2770,32.4,79.5,79.0
2755,34.3,79.5,79.0
2738,34.7,79.5,79.0
2708,32.8,79.5,79.0
2697,70.8,79.5,79.0
2660,67.9,79.5,79.0
2557,69.0,79.5,79.0
2533,69.3,79.5,79.0
2358,20.6,79.5,79.0
2210,35.8,79.5,79.0
2036,40.9,79.5,79.0
2786,35.4,79.5,78.5
2714,32.8,79.5,78.5
2695,33.2,79.5,78.5
2544,45.7,79.5,78.5
2920,30.2,79.5,78.0
2568,69.3,79.5,78.0
2692,66.4,79.5,77.5
2662,66.4,79.5,77.0
3240,29.1,79.5,76.5
3373,19.2,79.5,76.0
1766,25.4,79.5,73.0
2948,40.2,79.0,108.0
2791,17.7,79.0,105.0
2548,22.9,79.0,101.5
2642,25.1,79.0,99.5
2649,18.8,79.0,99.0
2267,19.9,79.0,98.5
2553,21.7,79.0,97.5
3119,38.3,79.0,97.0
3579,40.6,79.0,96.0
2559,20.6,79.0,96.0
2224,20.3,79.0,96.0
2570,54.2,79.0,95.5
2424,20.6,79.0,95.5
2604,23.2,79.0,95.0
2109,20.6,79.0,95.0
2807,19.2,79.0,94.5
2684,19.9,79.0,94.0
2634,19.5,79.0,94.0
2416,20.6,79.0,93.5
2259,19.9,79.0,93.5
2660,19.5,79.0,93.0
2443,19.5,79.0,93.0
2379,20.6,79.0,93.0
3436,49.4,79.0,92.5
3003,20.6,79.0,92.5
2605,19.5,79.0,92.5
2566,21.7,79.0,92.5
2564,19.2,79.0,92.5
2422,19.5,79.0,92.5
2400,21.0,79.0,92.5
2395,20.3,79.0,92.5
2217,20.6,79.0,92.5
3279,45.4,79.0,92.0
2695,22.1,79.0,92.0
2660,19.5,79.0,92.0
2621,19.2,79.0,92.0
2446,19.9,79.0,92.0
2425,19.2,79.0,92.0
2423,21.4,79.0,92.0
2323,19.9,79.0,92.0
2249,21.0,79.0,92.0
2232,21.0,79.0,92.0
2188,21.4,79.0,92.0
2173,21.0,79.0,92.0
3377,47.2,79.0,91.5
2534,19.2,79.0,91.5
2466,20.6,79.0,91.5
2364,19.9,79.0,91.5
2364,19.9,79.0,91.5
2313,21.4,79.0,91.5
2300,20.6,79.0,91.5
2249,19.9,79.0,91.5
2248,19.9,79.0,91.5
2227,21.0,79.0,91.5
2159,20.3,79.0,91.5
3403,41.7,79.0,91.0
3394,40.9,79.0,91.0
3347,45.7,79.0,91.0
2723,22.9,79.0,91.0
2429,21.0,79.0,91.0
2418,21.0,79.0,91.0
2378,19.9,79.0,91.0
2341,20.3,79.0,91.0
2300,20.6,79.0,91.0
2294,19.9,79.0,91.0
2292,20.6,79.0,91.0
2281,19.9,79.0,91.0
2274,20.3,79.0,91.0
2234,20.3,79.0,91.0
2058,23.2,79.0,91.0
2892,20.6,79.0,90.5
2880,20.3,79.0,90.5
2715,21.7,79.0,90.5
2603,19.2,79.0,90.5
2561,22.5,79.0,90.5
2506,20.6,79.0,90.5
2464,19.5,79.0,90.5
2395,19.9,79.0,90.5
2391,19.5,79.0,90.5
2390,19.9,79.0,90.5
2384,19.2,79.0,90.5
2353,19.5,79.0,90.5
2333,19.9,79.0,90.5
2307,19.9,79.0,90.5
2101,21.0,79.0,90.5
3205,77.1,79.0,90.0
2792,42.4,79.0,90.0
2680,19.5,79.0,90.0
2439,20.6,79.0,90.0
2436,19.5,79.0,90.0
2431,19.2,79.0,90.0
2383,20.6,79.0,90.0
2380,20.3,79.0,90.0
2373,20.3,79.0,90.0
2373,19.9,79.0,90.0
2358,19.5,79.0,90.0
2323,19.9,79.0,90.0
2317,20.6,79.0,90.0
2229,20.3,79.0,90.0
2229,20.3,79.0,90.0
3316,44.3,79.0,89.5
3294,42.0,79.0,89.5
3271,41.3,79.0,89.5
3225,77.5,79.0,89.5
3173,75.6,79.0,89.5
2372,20.3,79.0,89.5
2309,19.9,79.0,89.5
2298,20.3,79.0,89.5
2291,20.3,79.0,89.5
2291,20.3,79.0,89.5
2287,20.6,79.0,89.5
2275,19.9,79.0,89.5
2270,20.6,79.0,89.5
2263,20.3,79.0,89.5
2245,20.3,79.0,89.5
2217,20.6,79.0,89.5
2216,20.3,79.0,89.5
2213,20.6,79.0,89.5
2183,20.6,79.0,89.5
3170,81.5,79.0,89.0
3162,81.5,79.0,89.0
3162,74.5,79.0,89.0
3022,21.0,79.0,89.0
2435,19.5,79.0,89.0
2410,19.9,79.0,89.0
2408,19.5,79.0,89.0
2407,19.9,79.0,89.0
2374,21.0,79.0,89.0
2349,20.6,79.0,89.0
2339,19.9,79.0,89.0
2290,20.3,79.0,89.0
3285,43.1,79.0,88.5
3278,41.7,79.0,88.5
3154,73.8,79.0,88.5
3129,72.7,79.0,88.5
3029,23.6,79.0,88.5
2857,33.2,79.0,88.5
2738,20.6,79.0,88.5
2738,19.9,79.0,88.5
2293,20.6,79.0,88.5
2285,20.6,79.0,88.5
2275,20.3,79.0,88.5
2262,19.9,79.0,88.5
3222,77.8,79.0,88.0
2699,22.1,79.0,88.0
2492,20.3,79.0,88.0
2405,19.9,79.0,88.0
2294,20.3,79.0,88.0
2282,20.3,79.0,88.0
2249,19.9,79.0,88.0
2245,20.6,79.0,88.0
3270,39.1,79.0,87.5
3264,38.7,79.0,87.5
3263,39.5,79.0,87.5
3259,39.8,79.0,87.5
3115,73.4,79.0,87.5
3021,70.1,79.0,87.5
2808,21.7,79.0,87.5
2508,20.3,79.0,87.5
2439,21.0,79.0,87.5
2425,21.7,79.0,87.5
1761,54.2,79.0,87.5
3280,37.2,79.0,87.0
3279,40.9,79.0,87.0
3270,39.5,79.0,87.0
3260,40.6,79.0,87.0
3258,42.4,79.0,87.0
3196,46.5,79.0,87.0
3042,69.7,79.0,87.0
3032,67.1,79.0,87.0
2979,21.4,79.0,87.0
2540,19.5,79.0,87.0
2319,19.9,79.0,87.0
2275,20.3,79.0,87.0
1831,50.5,79.0,87.0
1705,56.8,79.0,87.0
1699,56.1,79.0,87.0
3510,33.9,79.0,86.5
3274,39.1,79.0,86.5
3271,39.1,79.0,86.5
3268,39.1,79.0,86.5
3169,76.0,79.0,86.5
3164,36.5,79.0,86.5
3113,73.4,79.0,86.5
3083,69.7,79.0,86.5
3080,35.8,79.0,86.5
3059,70.8,79.0,86.5
2263,19.9,79.0,86.5
1764,48.7,79.0,86.5
3213,39.1,79.0,86.0
3111,42.4,79.0,86.0
3019,68.2,79.0,86.0
3001,21.0,79.0,86.0
2992,68.2,79.0,86.0
2987,68.2,79.0,86.0
2980,68.2,79.0,86.0
2953,21.0,79.0,86.0
2913,21.0,79.0,86.0
2131,44.3,79.0,86.0
1951,84.5,79.0,86.0
1826,55.0,79.0,86.0
1819,50.9,79.0,86.0
1784,46.5,79.0,86.0
1716,41.7,79.0,86.0
3219,39.1,79.0,85.5
3208,39.5,79.0,85.5
3157,36.5,79.0,85.5
3157,36.1,79.0,85.5
3151,36.1,79.0,85.5
3100,77.5,79.0,85.5
3052,70.1,79.0,85.5
3037,70.1,79.0,85.5
2998,67.5,79.0,85.5
2996,67.1,79.0,85.5
2983,69.0,79.0,85.5
2982,69.3,79.0,85.5
2978,68.2,79.0,85.5
2976,68.2,79.0,85.5
2531,22.1,79.0,85.5
2255,39.1,79.0,85.5
2249,39.1,79.0,85.5
2205,46.5,79.0,85.5
2162,46.5,79.0,85.5
2038,42.0,79.0,85.5
2028,42.4,79.0,85.5
1961,44.3,79.0,85.5
1953,39.1,79.0,85.5
1885,39.5,79.0,85.5
1858,47.6,79.0,85.5
1836,44.6,79.0,85.5
1758,52.4,79.0,85.5
1728,49.8,79.0,85.5
3230,39.1,79.0,85.0
3211,39.1,79.0,85.0
3013,68.2,79.0,85.0
2970,68.6,79.0,85.0
2958,67.9,79.0,85.0
2153,35.8,79.0,85.0
1970,78.9,79.0,85.0
1877,46.1,79.0,85.0
1870,46.5,79.0,85.0
1869,46.1,79.0,85.0
1769,52.4,79.0,85.0
1747,53.1,79.0,85.0
1623,64.9,79.0,85.0
3166,35.8,79.0,84.5
3082,37.2,79.0,84.5
2998,69.7,79.0,84.5
2998,68.2,79.0,84.5
2994,61.2,79.0,84.5
2993,68.2,79.0,84.5
2956,69.0,79.0,84.5
2922,21.0,79.0,84.5
2855,31.7,79.0,84.5
2289,36.5,79.0,84.5
2206,38.7,79.0,84.5
2193,38.7,79.0,84.5
2065,40.9,79.0,84.5
2021,42.0,79.0,84.5
1957,42.4,79.0,84.5
1956,42.0,79.0,84.5
1946,40.6,79.0,84.5
1917,41.7,79.0,84.5
1747,55.0,79.0,84.5
3365,19.9,79.0,84.0
3160,36.5,79.0,84.0
3113,40.9,79.0,84.0
3096,37.2,79.0,84.0
3078,36.9,79.0,84.0
3010,68.2,79.0,84.0
2984,68.6,79.0,84.0
2976,68.6,79.0,84.0
2975,68.6,79.0,84.0
2969,67.9,79.0,84.0
2948,66.8,79.0,84.0
2940,68.6,79.0,84.0
2931,60.9,79.0,84.0
2925,68.2,79.0,84.0
2923,66.8,79.0,84.0
2922,66.8,79.0,84.0
2774,17.7,79.0,84.0
2761,17.7,79.0,84.0
2752,18.1,79.0,84.0
2748,17.7,79.0,84.0
2745,17.7,79.0,84.0
2744,17.7,79.0,84.0
2743,17.7,79.0,84.0
2740,17.7,79.0,84.0
2739,17.7,79.0,84.0
2736,17.7,79.0,84.0
2734,17.3,79.0,84.0
2727,17.7,79.0,84.0
2725,18.1,79.0,84.0
2722,17.3,79.0,84.0
2580,36.1,79.0,84.0
2575,35.0,79.0,84.0
2447,43.5,79.0,84.0
2273,36.9,79.0,84.0
2250,37.2,79.0,84.0
2218,40.2,79.0,84.0
1955,47.6,79.0,84.0
1843,44.3,79.0,84.0
1826,49.4,79.0,84.0
3138,21.7,79.0,83.5
2991,71.6,79.0,83.5
2989,37.6,79.0,83.5
2976,39.1,79.0,83.5
2713,17.3,79.0,83.5
2583,36.5,79.0,83.5
2569,35.4,79.0,83.5
2523,36.5,79.0,83.5
2374,42.8,79.0,83.5
2354,38.0,79.0,83.5
2266,38.7,79.0,83.5
2242,35.4,79.0,83.5
2173,37.6,79.0,83.5
2142,39.1,79.0,83.5
2106,37.2,79.0,83.5
2099,37.6,79.0,83.5
2086,38.0,79.0,83.5
2057,37.6,79.0,83.5
2004,40.9,79.0,83.5
1901,40.2,79.0,83.5
3070,36.5,79.0,83.0
3067,36.5,79.0,83.0
3000,21.0,79.0,83.0
2940,68.6,79.0,83.0
2919,19.5,79.0,83.0
2900,35.4,79.0,83.0
2884,19.2,79.0,83.0
2883,38.7,79.0,83.0
2718,16.9,79.0,83.0
2714,17.3,79.0,83.0
2714,16.9,79.0,83.0
2713,16.9,79.0,83.0
2711,17.3,79.0,83.0
2707,17.3,79.0,83.0
2706,17.3,79.0,83.0
2705,16.9,79.0,83.0
2701,16.9,79.0,83.0
2701,16.9,79.0,83.0
2689,16.9,79.0,83.0
2689,16.9,79.0,83.0
2686,21.7,79.0,83.0
2686,17.3,79.0,83.0
2686,16.9,79.0,83.0
2677,16.9,79.0,83.0
2672,16.9,79.0,83.0
2611,35.0,79.0,83.0
2592,35.0,79.0,83.0
2561,35.8,79.0,83.0
2554,35.0,79.0,83.0
2518,36.1,79.0,83.0
2506,20.6,79.0,83.0
2484,37.6,79.0,83.0
2281,38.0,79.0,83.0
2266,38.3,79.0,83.0
2256,36.5,79.0,83.0
2254,37.2,79.0,83.0
2251,37.2,79.0,83.0
2248,38.7,79.0,83.0
2082,37.2,79.0,83.0
2011,38.0,79.0,83.0
1910,39.8,79.0,83.0
1850,38.3,79.0,83.0
1741,54.2,79.0,83.0
1610,55.3,79.0,83.0
4123,21.4,79.0,82.5
3863,21.4,79.0,82.5
3765,21.7,79.0,82.5
3065,19.5,79.0,82.5
3059,20.6,79.0,82.5
2927,69.3,79.0,82.5
2913,69.0,79.0,82.5
2908,69.3,79.0,82.5
2884,68.2,79.0,82.5
2881,68.2,79.0,82.5
2881,67.5,79.0,82.5
2802,18.1,79.0,82.5
2782,18.1,79.0,82.5
2782,17.7,79.0,82.5
2772,18.4,79.0,82.5
2768,18.4,79.0,82.5
2767,18.8,79.0,82.5
2753,18.8,79.0,82.5
2747,17.7,79.0,82.5
2742,18.1,79.0,82.5
2742,17.7,79.0,82.5
2741,17.7,79.0,82.5
2737,17.7,79.0,82.5
2736,18.1,79.0,82.5
2736,17.7,79.0,82.5
2734,17.7,79.0,82.5
2730,17.7,79.0,82.5
2730,17.3,79.0,82.5
2729,17.7,79.0,82.5
2727,17.7,79.0,82.5
2727,17.3,79.0,82.5
2724,17.3,79.0,82.5
2724,17.3,79.0,82.5
2723,17.7,79.0,82.5
2723,17.3,79.0,82.5
2722,18.1,79.0,82.5
2722,17.3,79.0,82.5
2721,17.3,79.0,82.5
2720,17.7,79.0,82.5
2719,17.3,79.0,82.5
2719,17.3,79.0,82.5
2718,17.3,79.0,82.5
2717,17.3,79.0,82.5
2717,16.9,79.0,82.5
2715,17.3,79.0,82.5
2714,17.3,79.0,82.5
2712,17.3,79.0,82.5
2712,17.3,79.0,82.5
2709,17.3,79.0,82.5
2709,17.3,79.0,82.5
2708,17.3,79.0,82.5
2708,17.3,79.0,82.5
2706,17.3,79.0,82.5
2705,17.7,79.0,82.5
2705,17.3,79.0,82.5
2701,17.3,79.0,82.5
2701,17.3,79.0,82.5
2700,17.7,79.0,82.5
2700,17.3,79.0,82.5
2700,16.9,79.0,82.5
2699,17.3,79.0,82.5
2698,17.3,79.0,82.5
2697,17.3,79.0,82.5
2695,16.9,79.0,82.5
2693,17.3,79.0,82.5
2693,16.9,79.0,82.5
2692,16.9,79.0,82.5
2691,17.3,79.0,82.5
2691,17.3,79.0,82.5
2687,17.3,79.0,82.5
2687,17.3,79.0,82.5
2687,16.9,79.0,82.5
2686,17.7,79.0,82.5
2680,17.7,79.0,82.5
2678,18.1,79.0,82.5
2672,17.3,79.0,82.5
2670,16.9,79.0,82.5
2616,33.6,79.0,82.5
2589,35.4,79.0,82.5
2582,35.4,79.0,82.5
2581,33.6,79.0,82.5
2536,35.0,79.0,82.5
2503,36.9,79.0,82.5
2498,37.2,79.0,82.5
2477,35.0,79.0,82.5
2471,37.2,79.0,82.5
2461,37.6,79.0,82.5
2451,37.6,79.0,82.5
2450,37.6,79.0,82.5
2345,37.2,79.0,82.5
2334,37.6,79.0,82.5
2320,37.2,79.0,82.5
2094,39.5,79.0,82.5
1813,42.0,79.0,82.5
3034,37.6,79.0,82.0
2980,36.9,79.0,82.0
2970,35.8,79.0,82.0
2925,68.6,79.0,82.0
2910,67.9,79.0,82.0
2886,68.2,79.0,82.0
2882,67.9,79.0,82.0
2882,67.9,79.0,82.0
2815,34.3,79.0,82.0
2812,33.2,79.0,82.0
2628,36.1,79.0,82.0
2590,35.4,79.0,82.0
2581,35.8,79.0,82.0
2579,36.1,79.0,82.0
2576,46.5,79.0,82.0
2570,36.9,79.0,82.0
2566,35.0,79.0,82.0
2559,35.8,79.0,82.0
2554,36.9,79.0,82.0
2551,36.9,79.0,82.0
2549,34.7,79.0,82.0
2549,34.3,79.0,82.0
2543,34.7,79.0,82.0
2530,36.9,79.0,82.0
2519,28.4,79.0,82.0
2516,36.9,79.0,82.0
2505,37.2,79.0,82.0
2300,35.4,79.0,82.0
2251,35.8,79.0,82.0
3176,28.8,79.0,81.5
2958,36.9,79.0,81.5
2955,34.7,79.0,81.5
2928,36.5,79.0,81.5
2916,36.9,79.0,81.5
2915,35.0,79.0,81.5
2879,67.5,79.0,81.5
2875,76.0,79.0,81.5
2848,23.6,79.0,81.5
2767,31.0,79.0,81.5
2719,33.9,79.0,81.5
2688,34.3,79.0,81.5
2668,33.6,79.0,81.5
2656,35.0,79.0,81.5
2652,34.3,79.0,81.5
2651,35.0,79.0,81.5
2648,33.9,79.0,81.5
2623,33.6,79.0,81.5
2618,37.6,79.0,81.5
2616,34.7,79.0,81.5
2610,33.6,79.0,81.5
2608,33.6,79.0,81.5
2607,35.8,79.0,81.5
2601,33.9,79.0,81.5
2594,36.9,79.0,81.5
2592,35.8,79.0,81.5
2586,35.0,79.0,81.5
2583,35.4,79.0,81.5
2582,35.8,79.0,81.5
2580,34.3,79.0,81.5
2566,35.8,79.0,81.5
2561,34.7,79.0,81.5
2553,34.7,79.0,81.5
2546,36.5,79.0,81.5
2546,34.3,79.0,81.5
2538,34.7,79.0,81.5
2536,34.7,79.0,81.5
2531,37.2,79.0,81.5
2503,35.0,79.0,81.5
2434,52.7,79.0,81.5
2426,35.8,79.0,81.5
2422,37.2,79.0,81.5
2414,42.0,79.0,81.5
2363,36.9,79.0,81.5
2305,35.4,79.0,81.5
2260,35.8,79.0,81.5
2227,36.5,79.0,81.5
1890,37.6,79.0,81.5
2955,35.0,79.0,81.0
2945,37.6,79.0,81.0
2917,30.2,79.0,81.0
2886,35.8,79.0,81.0
2842,71.6,79.0,81.0
2812,29.5,79.0,81.0
2798,34.7,79.0,81.0
2798,34.3,79.0,81.0
2775,37.6,79.0,81.0
2771,43.1,79.0,81.0
2767,32.1,79.0,81.0
2698,34.3,79.0,81.0
2691,33.2,79.0,81.0
2660,34.3,79.0,81.0
2657,29.1,79.0,81.0
2655,39.1,79.0,81.0
2645,33.6,79.0,81.0
2642,33.2,79.0,81.0
2635,33.2,79.0,81.0
2629,33.6,79.0,81.0
2619,35.0,79.0,81.0
2618,35.0,79.0,81.0
2597,35.0,79.0,81.0
2597,33.6,79.0,81.0
2595,33.9,79.0,81.0
2592,35.0,79.0,81.0
2588,34.7,79.0,81.0
2555,34.7,79.0,81.0
2267,35.8,79.0,81.0
2103,35.8,79.0,81.0
2960,35.0,79.0,80.5
2858,35.0,79.0,80.5
2846,33.6,79.0,80.5
2837,29.5,79.0,80.5
2824,29.1,79.0,80.5
2820,33.2,79.0,80.5
2804,34.3,79.0,80.5
2800,34.3,79.0,80.5
2782,34.3,79.0,80.5
2771,32.1,79.0,80.5
2758,67.9,79.0,80.5
2756,32.1,79.0,80.5
2750,32.1,79.0,80.5
2725,38.0,79.0,80.5
2717,32.8,79.0,80.5
2704,34.7,79.0,80.5
2698,31.7,79.0,80.5
2694,32.8,79.0,80.5
2688,37.6,79.0,80.5
2682,33.9,79.0,80.5
2676,35.0,79.0,80.5
2676,33.2,79.0,80.5
2660,33.2,79.0,80.5
2647,33.2,79.0,80.5
2643,33.9,79.0,80.5
2632,34.3,79.0,80.5
2620,34.7,79.0,80.5
2619,34.7,79.0,80.5
2614,34.7,79.0,80.5
2612,33.6,79.0,80.5
2605,35.0,79.0,80.5
2605,34.3,79.0,80.5
2604,33.6,79.0,80.5
2592,35.4,79.0,80.5
2535,36.9,79.0,80.5
2530,39.8,79.0,80.5
2527,36.9,79.0,80.5
2483,20.6,79.0,80.5
2283,35.0,79.0,80.5
2262,35.8,79.0,80.5
1724,54.2,79.0,80.5
3395,19.9,79.0,80.0
2890,36.9,79.0,80.0
2824,32.8,79.0,80.0
2823,33.2,79.0,80.0
2820,34.3,79.0,80.0
2814,31.3,79.0,80.0
2811,36.1,79.0,80.0
2810,31.7,79.0,80.0
2805,31.3,79.0,80.0
2798,31.7,79.0,80.0
2772,31.7,79.0,80.0
2770,32.1,79.0,80.0
2768,34.3,79.0,80.0
2764,32.4,79.0,80.0
2763,32.1,79.0,80.0
2758,67.9,79.0,80.0
2755,32.1,79.0,80.0
2714,32.8,79.0,80.0
2713,32.1,79.0,80.0
2704,32.8,79.0,80.0
2703,33.2,79.0,80.0
2692,34.7,79.0,80.0
2692,33.9,79.0,80.0
2687,34.7,79.0,80.0
2686,34.3,79.0,80.0
2685,31.7,79.0,80.0
2684,33.6,79.0,80.0
2678,34.7,79.0,80.0
2667,32.8,79.0,80.0
2655,34.3,79.0,80.0
2650,32.1,79.0,80.0
2644,33.2,79.0,80.0
2623,33.2,79.0,80.0
2616,32.4,79.0,80.0
2613,67.5,79.0,80.0
2406,19.9,79.0,80.0
2806,32.4,79.0,79.5
2800,31.7,79.0,79.5
2794,31.7,79.0,79.5
2753,34.3,79.0,79.5
2713,34.3,79.0,79.5
2713,32.8,79.0,79.5
2712,34.3,79.0,79.5
2711,33.9,79.0,79.5
2701,32.1,79.0,79.5
2699,33.9,79.0,79.5
2696,34.7,79.0,79.5
2694,34.7,79.0,79.5
2693,32.1,79.0,79.5
2690,33.2,79.0,79.5
2686,34.7,79.0,79.5
2682,31.7,79.0,79.5
2609,34.7,79.0,79.5
2599,34.7,79.0,79.5
2501,34.7,79.0,79.5
3119,19.5,79.0,79.0
2964,31.0,79.0,79.0
2806,31.7,79.0,79.0
2794,36.5,79.0,79.0
2790,31.7,79.0,79.0
2784,32.1,79.0,79.0
2776,32.1,79.0,79.0
2771,32.1,79.0,79.0
2749,32.4,79.0,79.0
2679,33.6,79.0,79.0
2597,31.3,79.0,79.0
2583,69.0,79.0,79.0
2487,21.4,79.0,79.0
2885,31.7,79.0,78.5
2833,33.6,79.0,78.5
2829,31.7,79.0,78.5
2810,31.7,79.0,78.5
2796,31.3,79.0,78.5
2789,35.0,79.0,78.5
2760,31.3,79.0,78.5
2729,31.7,79.0,78.5
2718,31.7,79.0,78.5
2702,33.9,79.0,78.5
2700,33.6,79.0,78.5
2691,32.4,79.0,78.5
2723,32.1,79.0,78.0
2706,32.1,79.0,78.0
2694,33.2,79.0,78.0
3355,18.8,79.0,77.0
3106,18.4,79.0,77.0
2457,56.4,79.0,77.0
1943,23.2,79.0,77.0
2906,19.2,79.0,74.5
1796,26.5,79.0,73.0
1242,41.7,79.0,57.5
2738,19.2,78.5,107.0
2732,19.2,78.5,106.0
2668,24.0,78.5,102.5
2325,20.3,78.5,102.0
2754,22.1,78.5,100.0
2978,17.3,78.5,99.5
1984,22.1,78.5,99.5
2597,18.8,78.5,97.0
2463,20.6,78.5,97.0
2905,26.9,78.5,96.5
2013,21.7,78.5,96.0
2964,18.4,78.5,95.5
2953,36.1,78.5,95.5
2519,34.3,78.5,94.5
2871,41.7,78.5,94.0
2664,21.0,78.5,94.0
2598,19.2,78.5,94.0
2514,18.8,78.5,94.0
2491,32.8,78.5,94.0
2359,20.6,78.5,94.0
2718,28.8,78.5,93.5
2293,20.3,78.5,93.5
2177,20.3,78.5,93.5
2160,22.5,78.5,93.5
2147,24.0,78.5,93.5
2769,17.3,78.5,93.0
2612,18.4,78.5,93.0
2200,20.3,78.5,93.0
3409,40.2,78.5,92.5
3106,24.7,78.5,92.5
2827,21.4,78.5,92.5
2591,19.2,78.5,92.5
2584,21.4,78.5,92.5
2556,19.5,78.5,92.5
2522,19.2,78.5,92.5
2351,20.6,78.5,92.5
2302,20.3,78.5,92.5
2286,20.6,78.5,92.5
2962,20.3,78.5,92.0
2608,18.8,78.5,92.0
2599,18.8,78.5,92.0
2579,19.9,78.5,92.0
2376,20.6,78.5,92.0
2374,19.9,78.5,92.0
2366,20.3,78.5,92.0
2239,20.3,78.5,92.0
2217,20.3,78.5,92.0
2587,19.2,78.5,91.5
2579,19.2,78.5,91.5
2536,21.0,78.5,91.5
2490,19.5,78.5,91.5
2259,20.3,78.5,91.5
2174,20.6,78.5,91.5
2076,21.0,78.5,91.5
2075,21.4,78.5,91.5
2631,19.2,78.5,91.0
2385,20.3,78.5,91.0
2374,20.3,78.5,91.0
2348,20.6,78.5,91.0
2298,21.0,78.5,91.0
2280,19.9,78.5,91.0
2262,20.6,78.5,91.0
2232,20.6,78.5,91.0
2146,21.4,78.5,91.0
2087,21.4,78.5,91.0
3209,75.6,78.5,90.5
2538,19.2,78.5,90.5
2496,19.2,78.5,90.5
2440,20.3,78.5,90.5
2420,19.5,78.5,90.5
2385,19.5,78.5,90.5
2375,19.5,78.5,90.5
2336,19.9,78.5,90.5
2326,19.9,78.5,90.5
2321,19.9,78.5,90.5
2454,19.9,78.5,90.0
