Time,WBO2 F,WBO2 R,ET,WBO2 F,WBO2 R,MAP,B+,RPM,TP,Set Lambda,Spark Knock F,Spark Knock R,VE Front,VE Rear ,Lambda1,Lambda2,IAT,Idle Set,IAC,Advance F,Advance R,INJ PW F,INJ PW R,VSS,TP Sensor,Twist Pos,SWL(hex)
641571,0.829,0.781,203,12.1,11.4,29.12,13.8,2649,10,0.95,0,0,88,102,,,100.4,1048,38,39,40,3.81,3.58,27.34,0.92,5.08,269
641648,0.822,0.795,203,12,11.6,28.75,13.9,2627,9,0.95,0,0,87,99.5,,,100.4,1048,38,39,39.5,3.76,3.4,27.34,0.92,5.08,269
641727,0.808,0.795,203,11.8,11.6,28.38,13.9,2659,9,0.95,0,0,86.5,99,,,100.4,1048,38,39.5,40,3.74,3.41,27.34,0.92,5.08,269
641822,0.822,0.795,203,12,11.6,28.38,13.9,2687,9,0.95,0,0,86.5,98.5,,,100.4,1048,38,39.5,40,3.72,3.38,27.34,0.92,5.08,269
641899,0.822,0.795,203,12,11.6,28.38,13.9,2662,10,0.95,0,0,86.5,99,,,100.4,1048,38,39,40,3.75,3.42,27.34,0.92,5.08,269
641981,0.822,0.795,203,12,11.6,28.75,13.9,2661,9,0.95,0,0,87,99.5,,,100.4,1048,38,39.5,40,3.8,3.44,27.34,0.92,5.08,269
642059,0.822,0.788,203,12,11.5,28.38,13.9,2680,9,0.95,0,0,86.5,99,,,100.4,1048,38,40,40,3.75,3.4,27.34,0.92,5.08,269
642141,0.822,0.795,203,12,11.6,28.75,13.9,2678,9,0.95,0,0,87.5,99.5,,,100.4,1048,38,40,40.5,3.82,3.43,27.34,0.92,5.08,269
642219,0.822,0.795,203,12,11.6,28.01,13.9,2699,9,0.979,0,0,86.5,98,,,100.4,1048,38,40,40.5,3.7,3.27,27.34,0.92,5.08,269
642301,0.822,0.795,203,12,11.6,28.38,13.9,2697,9,0.95,0,0,87,98.5,,,100.4,1048,38,40,40.5,3.75,3.38,27.34,0.9,5.08,269
642379,0.822,0.795,203,12,11.6,28.38,13.9,2690,9,0.95,0,0,87,98.5,,,100.4,1048,38,40,40.5,3.76,3.41,27.34,0.92,5.08,269
642460,0.822,0.801,203,12,11.7,28.38,13.9,2713,9,0.95,0,0,87,98,,,100.4,1048,38,40.5,40.5,3.76,3.34,27.96,0.92,5.08,269
642538,0.822,0.808,203,12,11.8,28.38,13.8,2705,9,0.979,0,0,87,98.5,,,100.4,1048,38,40,40.5,3.63,3.26,27.34,0.9,5.08,269
642628,0.815,0.795,203,11.9,11.6,28.01,13.8,2719,9,0.979,0,0,86.5,97.5,,,100.4,1048,38,40.5,40.5,3.7,3.21,27.96,0.92,5.08,269
642710,0.829,0.808,203,12.1,11.8,28.01,13.8,2717,9,0.979,0,0,86.5,97.5,,,100.4,1048,38,40.5,40.5,3.7,3.2,27.96,0.92,5.08,269
642801,0.836,0.808,203,12.2,11.8,28.01,13.9,2729,9,0.979,0,0,87,97.5,,,100.4,1048,38,41,41,3.61,3.21,27.96,0.92,5.08,269
642878,0.836,0.87,203,12.2,12.7,28.38,13.8,2725,9,0.95,0,0,87.5,98.5,,,100.4,1048,38,41,41,3.68,3.33,27.96,0.92,5.08,269
642960,0.836,0.808,203,12.2,11.8,28.38,13.9,2728,9,0.95,0,0,87.5,98.5,,,100.4,1048,38,40.5,41,3.79,3.36,27.96,0.92,5.08,269
643038,0.822,0.808,203,12,11.8,28.38,13.8,2711,9,0.95,0,0,87,98.5,,,100.4,1048,38,40,40.5,3.76,3.36,27.96,0.92,5.08,269
643120,0.822,0.801,203,12,11.7,28.01,13.8,2745,10,0.979,0,0,87,97.5,,,100.4,1048,38,41,41,3.6,3.18,27.96,0.92,5.08,269
643210,0.815,0.795,203,11.9,11.6,27.64,13.9,2756,9,0.979,0,0,86.5,97,,,100.4,1048,38,41,41,3.54,3.15,27.96,0.9,5.08,269
643288,0.815,0.815,203,11.9,11.9,28.01,13.9,2745,9,0.979,0,0,87,97.5,,,100.4,1048,38,41,41,3.6,3.2,27.96,0.92,5.08,269
643370,0.836,0.815,203,12.2,11.9,28.01,13.9,2756,9,0.979,0,0,86.5,97,,,100.4,1048,38,41,41,3.56,3.16,27.96,0.92,5.08,269
643448,0.842,0.815,203,12.3,11.9,28.01,13.9,2753,9,0.979,0,0,86.5,97,,,100.4,1048,38,41,41,3.56,3.18,27.96,0.92,5.08,269
643517,0.842,0.815,203,12.3,11.9,28.38,13.9,2744,9,0.979,0,0,87.5,98,,,100.4,1048,38,41,41,3.65,3.23,27.96,0.92,5.08,269
643607,0.849,0.815,203,12.4,11.9,27.64,13.9,2766,10,0.979,0,0,87,97,,,100.4,1048,38,41,41,3.58,3.17,28.58,0.92,5.08,269
643697,0.829,0.808,203,12.1,11.8,27.64,13.9,2779,9,0.979,0,0,86.5,96.5,,,100.4,1048,38,41,41,3.52,3.12,28.58,0.9,5.08,269
643779,0.829,0.808,203,12.1,11.8,28.01,13.9,2774,9,0.979,0,0,87,97,,,100.4,1048,38,41,41,3.58,3.2,28.58,0.92,5.08,269
643857,0.842,0.815,203,12.3,11.9,27.64,13.9,2778,9,0.979,0,0,86.5,96.5,,,100.4,1048,38,41,41,3.48,3.09,28.58,0.92,5.08,269
643939,0.849,0.815,203,12.4,11.9,28.01,13.9,2761,9,0.979,0,0,87,98,,,100.4,1048,38,41,41,3.62,3.22,28.58,0.92,5.08,269
644017,0.842,0.822,203,12.3,12,27.64,13.9,2780,9,0.979,0,0,87.5,97,,,100.4,1048,38,41,41,3.56,3.17,28.58,0.92,5.08,269
644091,0.842,0.822,203,12.3,12,27.27,13.8,2802,9,0.979,0,0,86.5,96.5,,,100.4,1048,38,41,41,3.5,3.13,28.58,0.92,5.08,269
644168,0.842,0.822,203,12.3,12,27.27,13.8,2783,9,0.979,0,0,86,96.5,,,100.4,1048,38,41,41,3.46,3.09,28.58,0.92,5.08,269
644250,0.842,0.822,203,12.3,12,27.64,13.8,2767,9,0.979,0,0,86.5,96.5,,,100.4,1048,38,41,41,3.54,3.15,28.58,0.92,5.08,269
644340,0.849,0.836,203,12.4,12.2,27.64,13.8,2789,9,0.979,0,0,87.5,97,,,100.4,1048,38,41,41,3.58,3.16,28.58,0.92,5.08,269
644431,0.849,0.836,203,12.4,12.2,27.64,13.8,2793,10,0.979,0,0,87,97,,,100.4,1048,38,41,41,3.56,3.12,28.58,0.92,5.08,269
644508,0.836,0.829,203,12.2,12.1,27.27,13.8,2796,9,0.979,0,0,86.5,96,,,100.4,1048,38,41,41,3.48,3.1,28.58,0.92,5.08,269
644590,0.836,0.822,203,12.2,12,27.64,13.8,2796,9,0.979,0,0,87,97,,,100.4,1048,38,41,41,3.56,3.17,28.58,0.92,5.47,269
644668,0.849,0.822,203,12.4,12,28.38,13.8,2794,9,0.979,0,0,88.5,98.5,,,100.4,1048,38,41,41,3.69,3.24,28.58,0.92,5.47,269
644758,0.836,0.822,203,12.2,12,27.64,13.8,2807,10,0.979,0,0,87.5,97,,,100.4,1048,38,41,41,3.56,3.17,28.58,0.92,5.47,269
644848,0.836,0.822,203,12.2,12,28.01,13.8,2807,10,0.979,0,0,87.5,97.5,,,100.4,1048,38,41,41,3.6,3.2,28.58,0.92,5.47,269
644938,0.829,0.822,203,12.1,12,28.01,13.8,2818,10,0.979,0,0,88,97.5,,,100.4,1048,38,41,41,3.63,3.21,28.58,0.92,5.47,269
645020,0.836,0.822,203,12.2,12,27.64,13.8,2811,9,0.979,0,0,87.5,96.5,,,100.4,1048,38,41,41,3.57,3.12,28.58,0.92,5.47,269
645098,0.836,0.808,203,12.2,11.8,27.64,13.8,2814,10,0.979,0,0,87.5,97,,,100.4,1048,38,41,41,3.57,3.21,28.58,0.92,5.47,269
645188,0.849,0.822,203,12.4,12,27.64,13.8,2823,10,0.979,0,0,87.5,97,,,100.4,1048,38,41,41,3.56,3.13,29.2,0.92,5.47,269
645270,0.836,0.808,203,12.2,11.8,27.64,13.8,2817,10,0.979,0,0,87.5,97,,,100.4,1048,38,41,41,3.57,3.19,28.58,0.92,5.47,269
645369,0.829,0.808,203,12.1,11.8,28.75,13.8,2808,10,0.95,0,0,89.5,98.5,,,100.4,1048,38,41.5,41.5,3.89,3.39,28.58,0.94,5.86,269
645459,0.836,0.815,203,12.2,11.9,28.38,13.8,2833,10,0.95,0,0,89.5,98.5,,,100.4,1048,38,41,41,3.87,3.4,29.2,0.94,5.86,269
645549,0.808,0.801,203,11.8,11.7,28.75,13.8,2836,10,0.95,0,0,90.5,99.5,,,100.4,1048,38,41.5,41.5,3.97,3.47,29.2,0.94,5.86,269
645631,0.822,0.795,203,12,11.6,28.75,13.8,2834,10,0.95,0,0,90.5,99.5,,,100.4,1048,38,41.5,41.5,3.98,3.46,29.2,0.94,6.25,269
645709,0.815,0.788,203,11.9,11.5,32.07,13.8,2846,12,0.953,0,0,94.5,101,,,100.4,1048,38,42,42,4.65,3.88,29.2,1.02,8.59,269
645791,0.808,0.788,203,11.8,11.5,34.28,13.8,2884,13,0.957,0,0,100,107.5,,,100.4,1048,38,42,42,5.5,4.82,29.2,1.05,8.98,269
645881,0.795,0.788,203,11.6,11.5,36.87,13.8,2872,13,0.958,0,0,101.5,110.5,,,100.4,1048,38,42,42,5.86,5.06,29.2,1.07,9.38,269
645958,0.795,0.76,203,11.6,11.1,36.87,13.8,2883,13,0.958,0,0,102.5,111.5,,,100.4,1048,38,42,42,5.99,5.06,29.2,1.07,9.38,269
646040,0.774,0.753,203,11.3,11,37.97,13.8,2890,13,0.958,0,0,103,112.5,,,100.4,1048,38,42,42,6.07,5.27,29.83,1.07,9.38,269
646118,0.76,0.747,203,11.1,10.9,37.61,13.8,2919,14,0.958,0,0,104,112.5,,,100.4,1048,38,42,42,6.06,5.12,29.83,1.09,9.38,269
646200,0.76,0.747,203,11.1,10.9,37.24,13.8,2928,14,0.958,0,0,104,113,,,100.4,1048,38,42,42,5.95,5.04,29.83,1.09,9.38,269
646278,0.753,0.747,203,11,10.9,37.24,13.8,2933,14,0.958,0,0,104,113,,,100.4,1048,38,42,42,5.93,5.09,29.83,1.09,9.38,269
646360,0.753,0.747,203,11,10.9,37.24,13.8,2936,14,0.958,0,0,104,113,,,100.4,1048,38,42,42,5.93,5.09,29.83,1.09,9.38,269
646438,0.76,0.747,203,11.1,10.9,36.87,13.8,2944,14,0.958,0,0,104,112.5,,,100.4,1048,38,42,42,5.84,5.11,30.45,1.09,9.38,269
646520,0.753,0.747,203,11,10.9,36.87,13.8,2972,13,0.958,0,0,105,113,,,100.4,1048,38,42,42,5.86,5.08,30.45,1.07,9.38,269
646597,0.753,0.747,203,11,10.9,36.87,13.8,2972,14,0.958,0,0,105,113,,,98.6,1048,38,42,42,5.92,5.08,30.45,1.09,9.38,269
646679,0.753,0.74,203,11,10.8,36.5,13.8,2977,14,0.958,0,0,104.5,112.5,,,98.6,1048,38,42,42,5.84,5.07,30.45,1.09,9.38,269
646757,0.747,0.74,203,10.9,10.8,36.5,13.8,3001,13,0.958,0,0,105.5,113,,,98.6,1048,38,42,42,5.92,5.05,30.45,1.07,9.38,269
646839,0.747,0.74,203,10.9,10.8,36.87,13.8,3012,13,0.958,0,0,106,113,,,98.6,1048,38,42,42,5.94,5.05,31.07,1.07,9.38,269
646917,0.74,0.753,203,10.8,11,36.5,13.8,3007,13,0.958,0,0,105.5,112.5,,,98.6,1048,38,42,42,5.87,5.02,31.07,1.07,9.38,269
646986,0.74,0.733,203,10.8,10.7,36.5,13.8,3009,13,0.958,0,0,106,112.5,,,98.6,1048,38,42,42,5.91,4.98,31.07,1.07,9.38,269
647068,0.74,0.74,203,10.8,10.8,36.5,13.9,3034,13,0.958,0,0,106,112.5,,,96.8,1048,38,42,42,5.9,4.95,31.07,1.07,9.38,269
647150,0.74,0.733,203,10.8,10.7,36.13,13.8,3039,13,0.957,0,0,106,112.5,,,96.8,1048,38,42,42,5.88,5.03,31.07,1.07,9.38,269
647228,0.74,0.733,203,10.8,10.7,35.76,13.8,3041,13,0.957,0,0,106,112.5,,,96.8,1048,38,42,42,5.84,4.98,31.07,1.07,9.38,269
647310,0.74,0.733,203,10.8,10.7,36.13,13.8,3043,13,0.957,0,0,106,112.5,,,96.8,1048,38,42,42,5.86,4.98,31.07,1.07,9.38,269
647388,0.74,0.726,203,10.8,10.6,36.13,13.8,3061,13,0.957,0,0,106,112.5,,,96.8,1048,38,42,42,5.86,5.01,31.07,1.07,9.38,269
647470,0.74,0.719,203,10.8,10.5,35.76,13.8,3059,13,0.957,0,0,106,112,,,96.8,1048,38,42,42,5.82,4.95,31.69,1.07,9.38,269
647548,0.733,0.719,203,10.7,10.5,35.76,13.8,3084,13,0.957,0,0,106.5,112,,,96.8,1048,38,42,42,5.86,4.96,31.69,1.07,9.38,269
647630,0.74,0.719,203,10.8,10.5,35.76,13.8,3069,13,0.957,0,0,106.5,112,,,95,1048,38,42,42,5.86,4.96,31.69,1.07,9.38,269
647707,0.74,0.726,203,10.8,10.6,35.76,13.8,3086,14,0.957,0,0,106,111.5,,,95,1048,38,42,42,5.78,4.92,31.69,1.09,9.38,269
647789,0.733,0.733,203,10.7,10.7,35.76,13.8,3096,13,0.957,0,0,106.5,112,,,95,1048,38,42,42,5.86,4.95,31.69,1.07,9.38,269
647867,0.733,0.726,203,10.7,10.6,35.76,13.8,3105,13,0.957,0,0,107,112,,,95,1048,38,42,42,5.85,4.94,31.69,1.07,9.38,269
647949,0.74,0.733,203,10.8,10.7,35.76,13.9,3120,13,0.955,0,0,107,111.5,,,95,1048,38,42,42,5.88,4.9,31.69,1.07,9.38,269
648039,0.733,0.719,203,10.7,10.5,35.39,13.9,3123,13,0.955,0,0,107,112.5,,,95,1048,38,42,42,5.86,5,31.69,1.07,9.38,269
648117,0.733,0.719,203,10.7,10.5,34.65,13.8,3129,13,0.953,0,0,106,111,,,95,1048,38,42,42,5.67,4.87,32.31,1.07,9.38,269
648199,0.733,0.719,203,10.7,10.5,35.39,13.8,3126,13,0.955,0,0,106.5,111.5,,,95,1048,38,42,42,5.81,4.92,31.69,1.07,9.38,269
648289,0.733,0.726,203,10.7,10.6,35.02,13.8,3151,13,0.953,0,0,106.5,111,,,95,1048,38,42,42,5.75,4.91,32.31,1.07,9.38,269
648379,0.74,0.726,203,10.8,10.6,35.39,13.8,3132,13,0.955,0,0,106.5,111.5,,,95,1048,38,42,42,5.77,4.95,32.31,1.07,9.38,269
648457,0.74,0.719,203,10.8,10.5,35.39,13.8,3132,13,0.955,0,0,106.5,112,,,95,1048,38,42,42,5.83,4.86,32.31,1.09,9.38,269
648527,0.74,0.733,203,10.8,10.7,35.02,13.9,3171,13,0.953,0,0,106.5,111,,,95,1048,38,42,42,5.74,4.91,32.31,1.07,9.77,269
648617,0.74,0.733,203,10.8,10.7,35.39,13.9,3165,14,0.955,0,0,107,112,,,95,1048,38,42,42,5.86,5.04,32.31,1.09,10.55,269
648699,0.74,0.733,203,10.8,10.7,39.45,13.9,3180,15,0.955,0,0,113,118,,,95,1048,38,42,42,7.26,6.16,32.31,1.17,12.89,269
648780,0.747,0.719,203,10.9,10.5,42.77,13.9,3192,17,0.95,0,0,114.5,120.5,,,95,1048,38,42,42,8,7.05,32.93,1.23,14.84,269
648858,0.719,0.699,203,10.5,10.2,47.57,13.9,3221,19,0.979,0,0,117,121,,,95,1048,38,42,42,8.84,7.59,32.93,1.31,16.41,269
648940,0.719,0.705,203,10.5,10.3,49.41,13.9,3248,20,0.979,0,0.5,119,122.5,,,95,1048,38,42,41.5,9.17,8.02,32.93,1.35,17.19,269
649018,0.719,0.699,203,10.5,10.2,51.63,13.8,3260,21,0.979,0,1,119,122,,,95,1048,38,41.5,40.5,9.54,8.24,33.55,1.39,18.36,269
649100,0.733,0.699,203,10.7,10.2,53.1,13.8,3293,22,0.979,0,1,118,121.5,,,95,1048,38,41.5,40,9.76,8.44,33.55,1.43,18.75,269
649178,0.74,0.705,203,10.8,10.3,53.84,13.8,3320,22,0.979,0,1,117.5,121.5,,,93.2,1048,38,41.5,40,9.9,8.85,34.18,1.43,19.53,269
649260,0.747,0.712,203,10.9,10.4,54.58,13.8,3350,23,0.979,0,1,117.5,121,,,93.2,1048,38,41.5,40,9.95,8.85,34.18,1.46,19.53,269
649350,0.753,0.712,203,11,10.4,12.15,13.8,3316,5,0.979,0,0,73,73.5,,,93.2,1048,38,40,40,0,0,34.8,0.72,0,269
649428,0.767,0.76,203,11.2,11.1,17.31,13.9,3107,5,0.979,0,0,69,71.5,,,93.2,1048,38,40,40,0,0,33.55,0.72,0,269
649538,0.87,0.877,203,12.7,12.8,17.68,13.8,2896,5,0.979,0,0,70.5,74,,,93.2,1048,38,39.5,39.5,0,0,34.18,0.72,0,269
649620,0.952,1.041,203,13.9,15.2,17.31,13.8,2745,5,0.979,0,0,74.5,78.5,,,93.2,1048,38,39,39,0,0,34.18,0.72,0,269
649698,1.192,1.219,203,17.4,17.8,17.31,13.8,2588,5,0.979,0,0,71,77.5,,,93.2,1048,38,37,37.5,0,0,34.18,0.72,0,269
649796,1.219,1.219,203,17.8,17.8,17.31,13.8,2402,4,0.979,0,0,70,77.5,,,93.2,1048,38,34.5,34.5,0,0,33.55,0.72,0,269
649886,1.219,1.219,203,17.8,17.8,17.68,13.8,2316,4,0.979,0,0,72,80,,,93.2,1048,38,33,32.5,0,0,33.55,0.7,0,269
649960,1.219,1.219,203,17.8,17.8,17.31,13.8,2418,4,0.979,0,0,69.5,78,,,95,1048,38,34.5,35,0,0,32.93,0.72,0.78,269
650046,1.219,1.219,203,17.8,17.8,18.42,13.8,2385,6,0.979,0,0,68,77.5,,,95,1048,38,34,34.5,1.86,1.95,32.93,0.8,3.52,269
650128,1.219,1.219,203,17.8,17.8,22.85,13.9,2459,7,0.979,0,0,72,83,,,95,1048,38,34.5,36,2.78,2.53,32.93,0.82,5.08,269
650214,1.219,1.219,205,17.8,17.8,28.38,13.9,2482,10,0.979,0,0,84.5,92.5,,,96.8,1048,38,35.5,37,4.02,3.52,33.55,0.94,6.64,269
650300,1.219,1.014,203,17.8,14.8,33.55,13.8,2382,11,0.955,0,0,86,98,,,96.8,1048,38,34.5,34.5,4.64,4.44,32.93,0.98,7.81,269
650378,0.911,0.808,203,13.3,11.8,36.87,13.8,2404,12,0.958,0,0,87.5,100,,,96.8,1048,38,35,34,5.35,4.72,32.93,1.02,8.59,269
650468,0.884,0.788,203,12.9,11.5,39.82,13.8,2407,13,0.958,0,0,89,103,,,96.8,1048,38,35,34.5,5.84,5.26,33.55,1.05,9.38,269
650550,0.884,0.801,203,12.9,11.7,41.67,13.8,2406,13,0.958,0,0,89.5,103,,,96.8,1048,38,35,34.5,6.03,5.45,32.93,1.07,10.94,269
650628,0.877,0.801,203,12.8,11.7,44.99,13.8,2425,15,0.958,0,0,90,103.5,,,98.6,1048,38,35.5,35.5,6.63,5.9,33.55,1.15,11.72,269
650710,0.877,0.795,205,12.8,11.6,48.31,13.8,2441,16,0.958,0,0,88,103.5,,,98.6,1048,38,35.5,35.5,6.84,6.43,33.55,1.19,12.89,269
650788,0.87,0.801,205,12.7,11.7,51.63,13.8,2446,17,0.957,0,1,87,103,,,98.6,1048,38,35.5,35,7.16,6.92,33.55,1.23,13.67,269
650879,0.877,0.815,203,12.8,11.9,54.21,13.8,2461,17,0.953,0,1,86.5,101.5,,,98.6,1048,38,35,35,7.62,6.91,34.18,1.23,14.06,269
650961,0.884,0.822,203,12.9,12,54.95,13.8,2476,18,0.952,0,1,87,101.5,,,98.6,1048,38,35.5,35.5,7.66,6.98,34.18,1.25,14.06,269
651038,0.877,0.829,203,12.8,12.1,54.95,13.8,2481,18,0.952,0,1,87,101.5,,,98.6,1048,38,35.5,35.5,7.56,6.96,34.18,1.25,14.06,269
651120,0.87,0.822,203,12.7,12,54.95,13.8,2498,17,0.952,0,1,87.5,102,,,96.8,1048,38,36,36,7.66,7,34.18,1.25,14.06,269
651198,0.856,0.822,205,12.5,12,54.21,13.8,2510,18,0.953,0,1,88,102,,,96.8,1048,38,36,36,7.55,6.92,34.8,1.25,14.06,269
651288,0.856,0.822,205,12.5,12,53.84,13.8,2522,17,0.953,0,1,88,102.5,,,96.8,1048,38,36,36.5,7.52,7,34.8,1.25,14.06,269
651370,0.856,0.829,203,12.5,12.1,54.21,13.8,2536,18,0.952,0,1,89,103.5,,,96.8,1048,38,36.5,36.5,7.58,7.03,34.8,1.25,14.06,269
651448,0.856,0.822,203,12.5,12,53.84,13.8,2547,17,0.952,0,1,89.5,103.5,,,96.8,1048,38,37,36.5,7.62,6.94,34.8,1.25,14.06,269
651530,0.849,0.815,205,12.4,11.9,53.47,13.8,2559,18,0.952,0,1,90,104,,,96.8,1048,38,37,37,7.62,6.96,35.42,1.25,14.06,269
651608,0.849,0.815,203,12.4,11.9,53.47,13.8,2568,17,0.952,0,1,90.5,104.5,,,96.8,1048,38,37,37,7.66,6.98,35.42,1.25,14.06,269
651690,0.836,0.801,203,12.2,11.7,53.47,13.8,2583,17,0.952,0,1,91,104.5,,,95,1048,38,37.5,37.5,7.73,6.93,35.42,1.23,14.06,269
651767,0.836,0.815,203,12.2,11.9,49.78,13.8,2588,16,0.955,0,0.75,92.5,107,,,95,1048,38,38,38.5,7.12,6.33,36.04,1.19,11.33,269
651837,0.822,0.795,203,12,11.6,43.14,13.8,2590,14,0.957,0,0,94.5,108,,,95,1048,38,38.5,39.5,5.94,5.37,36.04,1.09,9.38,269
651919,0.822,0.795,205,12,11.6,39.82,13.8,2586,13,0.958,0,0,93.5,107.5,,,95,1048,38,38,39,5.48,4.79,35.42,1.05,8.59,269
652009,0.822,0.781,203,12,11.4,37.61,13.8,2601,12,0.958,0,0,93.5,106,,,95,1048,38,38.5,39.5,5.33,4.64,36.04,1.04,8.59,269
652099,0.822,0.788,203,12,11.5,37.24,13.8,2595,12,0.958,0,0,93,105.5,,,95,1048,38,38.5,39.5,5.28,4.61,36.04,1.02,7.81,269
652177,0.822,0.795,205,12,11.6,35.02,13.8,2593,11,0.957,0,0,91.5,103.5,,,95,1048,38,38.5,39.5,4.76,4.26,36.04,1,7.42,269
652259,0.822,0.795,205,12,11.6,32.81,13.8,2599,10,0.955,0,0,91,104,,,95,1048,38,38,39.5,4.42,4.02,36.04,0.96,6.25,269
652341,0.822,0.801,205,12,11.7,30.96,13.8,2578,10,0.953,0,0,89.5,103.5,,,93.2,1048,38,38,39,4.12,3.93,36.04,0.94,5.86,269
652419,0.808,0.795,205,11.8,11.6,30.96,13.8,2593,10,0.953,0,0,90,103.5,,,93.2,1048,38,38,39.5,4.22,3.86,36.04,0.96,5.86,269
652509,0.822,0.781,203,12,11.4,30.96,13.8,2593,10,0.952,0,0,89.5,103.5,,,93.2,1048,38,38,39.5,4.2,3.86,36.04,0.94,5.86,269
652591,0.822,0.774,203,12,11.3,31.33,13.8,2565,10,0.953,0,0,89.5,103.5,,,93.2,1048,38,37.5,39,4.25,3.95,35.42,0.94,5.47,269
652669,0.815,0.767,203,11.9,11.2,29.86,13.8,2577,10,0.952,0,0,89.5,103.5,,,93.2,1048,38,38,39,4.09,3.79,35.42,0.92,5.08,269
652750,0.815,0.767,203,11.9,11.2,28.01,13.8,2577,8,0.979,0,0,85.5,98,,,95,1048,38,37.5,39,3.5,2.55,35.42,0.86,3.91,269
652828,0.801,0.781,205,11.7,11.4,21,13.8,2530,5,0.979,0,0,65.5,75.5,,,95,1048,38,36.5,37,1.6,0.96,35.42,0.74,0.39,269
652918,0.836,0.849,203,12.2,12.4,18.79,13.8,2477,5,0.979,0,0,61.5,72,,,95,1048,38,35.5,36.5,1.52,1.4,35.42,0.72,0,269
653000,0.911,0.925,203,13.3,13.5,18.05,13.8,2510,5,0.979,0,0,67,74,,,95,1048,38,35.5,37,1.69,1.5,34.8,0.7,0,269
653090,0.966,0.979,205,14.1,14.3,18.42,13.8,2533,5,0.979,0,0,66.5,74.5,,,95,1048,38,36.5,37,1.78,1.57,34.8,0.72,0,269
653168,1.116,1.096,205,16.3,16,17.31,13.8,2475,4,0.979,0,0,69,76,,,95,1048,38,35.5,36.5,0,0,34.8,0.72,0,269
653258,1.212,1.158,205,17.7,16.9,16.94,13.8,2475,4,0.979,0,0,69.5,76.5,,,95,1048,38,35.5,36.5,0,0,34.18,0.7,0,269
653348,1.219,1.219,203,17.8,17.8,17.31,13.8,2337,4,0.979,0,0,71.5,79,,,96.8,1048,38,33.5,34,0,0,34.18,0.7,0,269
653430,1.219,1.219,203,17.8,17.8,17.31,13.8,2191,4,0.979,0,0,72.5,81,,,96.8,1048,38,31,31,0,0,34.18,0.7,0,269
653508,1.219,1.219,203,17.8,17.8,18.42,13.8,2053,4,0.979,0,0,70,79,,,96.8,1048,38,29,28.5,0,0,34.18,0.7,0,269
653594,1.219,1.219,205,17.8,17.8,19.52,13.8,1928,4,0.979,0,0,67,76,,,96.8,1048,38,27,26.5,0,0,33.55,0.7,0,269
653668,1.219,1.219,205,17.8,17.8,22.48,13.8,1824,4,0.979,0,0,71,82,,,98.6,1048,38,25.5,25,2.33,2.29,33.55,0.68,0,269
653750,1.219,1.219,205,17.8,17.8,21.74,13.8,1915,4,0.979,0,0,70,80.5,,,100.4,1048,38,26,25.5,2.25,2.4,33.55,0.7,0,269
653840,1.219,1.219,205,17.8,17.8,20.26,13.8,1982,4,0.979,0,0,65,75,,,100.4,1048,38,27.5,27,1.92,2.04,32.93,0.7,0,269
653926,1.219,1.219,205,17.8,17.8,20.26,13.8,2018,4,0.979,0,0,64,74,,,100.4,1048,38,28,27.5,1.88,1.96,32.93,0.7,0,269
654008,1.219,1.219,205,17.8,17.8,19.52,13.8,2080,4,0.979,0,0,67.5,76.5,,,102.2,1048,38,29,28.5,1.9,1.93,32.31,0.7,0,269
654090,1.219,1.219,205,17.8,17.8,18.79,13.8,2179,4,0.979,0,0,70.5,80,,,102.2,1048,38,30.5,30,1.93,1.93,32.31,0.7,0,269
654180,1.219,1.13,205,17.8,16.5,18.05,13.8,2265,4,0.979,0,0,73,81.5,,,104,1048,38,32,31.5,1.92,1.84,31.69,0.7,0,269
654270,1.219,1.164,205,17.8,17,17.31,13.8,2382,4,0.979,0,0,71.5,79,,,104,1048,38,33.5,33.5,1.8,1.68,31.07,0.7,0,269
654348,1.212,1.068,205,17.7,15.6,16.57,13.8,2520,4,0.979,0,0,70,76.5,,,104,1048,38,36,35,0,0,29.83,0.7,0,269
654438,1.219,1.171,205,17.8,17.1,16.57,13.8,2575,4,0.979,0,0,71.5,77.5,,,104,1048,38,36.5,37.5,0,0,29.2,0.72,0,269
654520,1.219,1.219,203,17.8,17.8,16.2,13.8,2619,4,0.979,0,0,72.5,77.5,,,105.8,1048,38,37,38,0,0,28.58,0.68,0,269
654610,1.219,1.219,203,17.8,17.8,16.2,13.7,2650,4,0.979,0,0,73,77.5,,,105.8,1048,38,37.5,38,0,0,27.96,0.7,0,269
654688,1.219,1.219,205,17.8,17.8,16.2,13.7,2657,4,0.979,0,0,73,78,,,105.8,1048,38,38,38,0,0,27.34,0.7,0,269
654770,1.219,1.219,205,17.8,17.8,16.2,13.7,2610,4,0.979,0,0,73,77.5,,,105.8,1048,38,37.5,38,0,0,26.72,0.7,0,269
654848,1.219,1.219,205,17.8,17.8,16.2,13.8,2516,4,0.979,0,0,71.5,77,,,107.6,1048,38,36.5,37,0,0,26.72,0.68,0,269
654930,1.219,1.219,205,17.8,17.8,16.57,13.8,2387,4,0.979,0,0,71.5,78.5,,,107.6,1048,38,34.5,34.5,0,0,26.72,0.7,0,269
655007,1.219,1.219,205,17.8,17.8,16.94,13.8,2240,4,0.979,0,0,72.5,81,,,107.6,1048,38,32,31,0,0,26.1,0.7,0,269
